start_hhmmss,end_hhmmss,text
00:02:00,00:02:03,- And the point of the email from Eric is that
00:02:03,00:02:07,additionally Lund has the area phone code of 46.
00:02:07,00:02:10,And Sweden has a national phone code of 46.
00:02:10,00:02:13,So humans had actually had 48 chromosomes after all.
00:02:13,00:02:15,The discovery would have been made in Poland instead.
00:02:15,00:02:16,(laughs)
00:02:16,00:02:17,- Is that how that works?
00:02:17,00:02:18,- Yeah.
00:02:18,00:02:19,- That's brilliant.
00:02:19,00:02:20,- Okay.
00:02:20,00:02:21,- Wonderful.
00:02:21,00:02:23,"- If we lose it tomorrow, it'll be in the UK."
00:02:23,00:02:24,- Yes.
00:02:24,00:02:25,- Oh yeah.
00:02:25,00:02:26,- Yeah.
00:02:26,00:02:27,(laughs)
00:02:27,00:02:28,- It's coming.
00:02:28,00:02:29,(laughs)
00:02:29,00:02:30,It's coming.
00:02:30,00:02:31,(laughs)
00:02:31,00:02:33,"- Chroma's gonna come in, hope."
00:02:33,00:02:35,"- Yeah, I love those area code facts."
00:02:35,00:02:36,And I did try to find a few.
00:02:36,00:02:38,I was reminded of one that we actually did
00:02:38,00:02:40,"as a headline many years ago,"
00:02:40,00:02:43,which is that the telephone code for Cape Canaveral
00:02:43,00:02:48,"where they launch all the rocket ships is three, two, one."
00:02:48,00:02:49,Beautiful.
00:02:49,00:02:50,- I've got facts here.
00:02:50,00:02:51,- Yeah.
00:02:51,00:02:53,- This is from Rachel Cunning.
00:02:53,00:02:57,And Rachel Cunning has fact number one
00:02:57,00:03:00,that she entitles its two liqueurs and a cocktail.
00:03:00,00:03:03,"And this is about the current World Cup,"
00:03:03,00:03:07,which I think is still ongoing when this goes out.
00:03:07,00:03:09,Certainly England probably still have it in mind.
00:03:09,00:03:10,(laughs)
00:03:10,00:03:13,We've just beaten the Democratic Republic of Congo
00:03:13,00:03:15,the day before we recorded this.
00:03:15,00:03:18,But this is about someone who's already gone out Curacao.
00:03:18,00:03:21,"Curacao, who is the smallest country"
00:03:21,00:03:23,to ever qualify for the World Cup.
00:03:23,00:03:27,They are currently managed by Dick Advocate.
00:03:27,00:03:30,And they have a player called Jill Magarita.
00:03:30,00:03:32,"One team, three drinks."
00:03:32,00:03:32,- Lovely.
00:03:32,00:03:35,"- Curacao, Advocate and Magarita."
00:03:35,00:03:36,- And all very much from the fun end
00:03:36,00:03:38,"of the cocktail spectrum, I'd say."
00:03:38,00:03:41,- Do you think Advocate is really fun?
00:03:41,00:03:43,- What was the favor of Advocate?
00:03:43,00:03:44,- Is it?
00:03:44,00:03:46,- It's not Advocate.
00:03:46,00:03:49,"- It's not Advocate, it's lawyers."
00:03:49,00:03:52,- I'm gonna Google it.
00:03:52,00:03:56,"It's made from egg yolks, sugar, brandy and vanilla."
00:03:56,00:03:57,- That's quite fun.
00:03:57,00:03:58,- That's fun.
00:03:58,00:03:59,- I suppose so.
00:03:59,00:04:00,- These are big snowballs.
00:04:00,00:04:01,- Yeah.
00:04:01,00:04:03,- It's not like boring old Sherry.
00:04:03,00:04:04,- No.
00:04:04,00:04:05,- They don't have a player called Newcastle Brownale
00:04:05,00:04:06,or anything.
00:04:06,00:04:08,(laughs)
00:04:08,00:04:10,- I think that's a brilliant fact.
00:04:10,00:04:10,- Lovely.
00:04:10,00:04:13,"- Yeah, Rachel says, I'm sure James already knew them."
00:04:13,00:04:15,"I did know about the Curacao and Advocate thing,"
00:04:15,00:04:18,but I didn't know about Jill Magarita.
00:04:18,00:04:20,I'd never heard of them until the World Cup started.
00:04:20,00:04:21,So that's really good.
00:04:21,00:04:22,- Brilliant.
00:04:22,00:04:23,- Have you ever had Curacao?
00:04:23,00:04:24,It's like blue.
00:04:24,00:04:25,- I have a blue Curacao.
00:04:25,00:04:26,- Blue balls.
00:04:26,00:04:30,"- Blue balls, named after a guy called Balls."
00:04:30,00:04:31,- Really?
00:04:31,00:04:32,"- Yeah, you probably wouldn't think it was named after"
00:04:32,00:04:36,the medical condition of having very big testicles.
00:04:36,00:04:38,"- I don't know what, is this a drink?"
00:04:38,00:04:39,- A blue ball.
00:04:39,00:04:42,"- Blue balls, it's the brand name of Curacao."
00:04:42,00:04:43,- I don't know that.
00:04:43,00:04:44,- I don't know that.
00:04:44,00:04:45,- I think.
00:04:45,00:04:46,"- Yeah, or Balls Blue maybe."
00:04:46,00:04:47,- Okay.
00:04:47,00:04:48,- You call it Balls Blue.
00:04:48,00:04:51,"But yeah, Curacao, do you know what it was invented?"
00:04:51,00:04:54,- The Netherlands.
00:04:54,00:04:55,- The Netherlands.
00:04:55,00:05:00,"- Yeah, in Flanders, of course, maybe on Belgium, just about."
00:05:00,00:05:05,"But yeah, because, so in Belgium, as opposed to the Netherlands,"
00:05:05,00:05:09,"but because Curacao is a Dutch colony,"
00:05:09,00:05:12,they could get the oranges from Curacao.
00:05:12,00:05:14,"They're really better, and you don't really want to eat them,"
00:05:14,00:05:18,but the orange skin is really nice if you boil it down
00:05:18,00:05:21,"with alcohol, and that's what they make it out of."
00:05:21,00:05:22,"- Oh, that's great."
00:05:22,00:05:23,- That is good.
00:05:23,00:05:24,- That's really good.
00:05:24,00:05:25,"Oh, that's a lovely fact."
00:05:25,00:05:27,I have a World Cup fact.
00:05:27,00:05:28,"- Oh, cool."
00:05:28,00:05:30,- This comes in from Adam Rodriguez.
00:05:30,00:05:34,"His fact is, the soccer balls currently in use for the World Cup"
00:05:34,00:05:37,must be charged before each match.
00:05:37,00:05:39,- Yeah.
00:05:39,00:05:39,- Charged.
00:05:39,00:05:41,- It's got to charge them.
00:05:41,00:05:44,"- They have a chip in them, and so you can tell"
00:05:44,00:05:45,if the ball's gone over the line.
00:05:45,00:05:48,"- Oh, to help with the various technical mumbo jumbo"
00:05:48,00:05:49,that you have to do these days.
00:05:49,00:05:50,- That's very interesting.
00:05:50,00:05:52,Can I just quickly add to that point?
00:05:52,00:05:56,"'Cause there was a match on that just went with England,"
00:05:56,00:05:59,"Diocongo, and the commentators on the BBC"
00:05:59,00:06:00,kept sort of bringing up this thing
00:06:00,00:06:02,that almost sounded like a conspiracy theory.
00:06:02,00:06:04,They were saying they keep swapping the balls.
00:06:04,00:06:06,Why do they keep swapping the balls?
00:06:06,00:06:09,And they were reminded of deflate gates in America
00:06:09,00:06:11,in the NFL.
00:06:11,00:06:16,- So deflate gate was where Tom Brady was using balls
00:06:17,00:06:20,"that were slightly flatter, 'cause it made them easier"
00:06:20,00:06:21,to throw and catch.
00:06:21,00:06:22,- Why did they call that deflate gate
00:06:22,00:06:24,and not the Brady crunch?
00:06:24,00:06:27,- Yeah. - 'Cause they didn't have you.
00:06:27,00:06:28,- Yeah.
00:06:28,00:06:30,"- But there is a thing, there is a thing about these balls,"
00:06:30,00:06:31,which is controversial.
00:06:31,00:06:33,"- Yeah, they've used a fly in a weird way."
00:06:33,00:06:34,- They've used a new design.
00:06:34,00:06:36,I think it's four panels on the ball.
00:06:36,00:06:41,"Basically, at a certain speed, it undergoes drag crisis"
00:06:41,00:06:43,and it moves faster.
00:06:43,00:06:46,"It speeds up, and it's because the air around it"
00:06:46,00:06:48,"goes into a turbulent state,"
00:06:48,00:06:51,and that disrupts the drag on the ball.
00:06:51,00:06:54,"So suddenly, if you kick it fast enough, it then speeds up."
00:06:54,00:06:56,"And a lot of the goalies are saying,"
00:06:56,00:06:58,"""That was a lot faster than I thought it was gonna be."""
00:06:58,00:06:59,How mad is that?
00:06:59,00:07:00,- That's wild.
00:07:00,00:07:02,"- And you know what, time of recording"
00:07:02,00:07:04,"were about to play Mexico next,"
00:07:04,00:07:07,"and because of that altitude difference there,"
00:07:07,00:07:09,"and the air's a lot thinner, apparently it's even worse"
00:07:09,00:07:10,when you go and play an altitude.
00:07:10,00:07:12,- Really? - Yeah.
00:07:12,00:07:14,- I think that's a good conspiracy theory
00:07:14,00:07:16,"that you know the ball, 'cause it's got a chip in it"
00:07:16,00:07:18,"and people are going to say, ""Oh, it's actually a drone."""
00:07:18,00:07:20,- Yes. - And the whole thing's been controlled
00:07:20,00:07:21,by Big Football too.
00:07:21,00:07:23,- It's a spy. - It's a spy.
00:07:23,00:07:26,- I like it.
00:07:26,00:07:28,- I feel like the outcome's been fixed.
00:07:28,00:07:29,- I feel like it would be obvious
00:07:29,00:07:32,if someone kicked the ball and suddenly it started flying
00:07:32,00:07:35,"and then turned left and then turned right,"
00:07:35,00:07:37,and then got shot down by a Ukrainian soldier.
00:07:37,00:07:40,"- I know, yeah, I feel like, yeah, yeah."
00:07:40,00:07:41,"- But there's, well, it's not that thing."
00:07:41,00:07:44,"- I had, 'cause it would just never become a fact,"
00:07:44,00:07:47,"unless I say it, a fact that was not picked"
00:07:47,00:07:49,for an upcoming fish episode.
00:07:49,00:07:52,"But I just really like it, which is that Cristiano Ronaldo"
00:07:52,00:07:55,is one of three players ever to score a goal
00:07:55,00:07:58,in every minute of a football game.
00:07:58,00:07:59,"- She was a good game, wasn't it?"
00:07:59,00:08:02,(laughing)
00:08:02,00:08:06,- What about during half time?
00:08:06,00:08:08,- You have a score to goal during half time?
00:08:08,00:08:09,- No.
00:08:09,00:08:10,"- He's not that good, is he?"
00:08:10,00:08:13,"- Great, well, that's a really good fact."
00:08:13,00:08:14,- Let's have another.
00:08:14,00:08:16,"- Yeah, let's have another."
00:08:16,00:08:19,"Here is one from Waleed Malik, who says,"
00:08:19,00:08:21,"""I'm writing to share a couple of Canadian late names"
00:08:21,00:08:22,I discovered recently.
00:08:22,00:08:25,"""I know you discussed Canadian lakes on the podcast before,"
00:08:25,00:08:27,"""but I don't think these came up."
00:08:27,00:08:31,"""There is a lake in British Columbia called another lake."""
00:08:31,00:08:32,"- Oh, yeah."
00:08:32,00:08:33,- Just called another lake.
00:08:33,00:08:34,It was really nice.
00:08:34,00:08:35,There's right next to another lake.
00:08:35,00:08:37,There was a second lake that is called
00:08:37,00:08:38,and another lake.
00:08:38,00:08:40,(laughing)
00:08:40,00:08:42,- I can say that was in my notes for that episode.
00:08:42,00:08:44,- It wasn't ever about saying it.
00:08:44,00:08:46,- And I checked on Google Maps to make sure
00:08:46,00:08:47,they definitely existed and they do.
00:08:47,00:08:48,- Fantastic.
00:08:48,00:08:49,- Yeah.
00:08:49,00:08:54,"- It was originally proposed, but the notes on it,"
00:08:54,00:08:58,"this is in 1968 say, ""This is not a satisfactory name"
00:08:58,00:09:01,"""and it won't be used on BC Topo Maps,"""
00:09:01,00:09:03,so it's the official maps.
00:09:03,00:09:07,"However, because a longstanding usage just happened,"
00:09:07,00:09:09,"it just buckled, but it did get a rejection"
00:09:09,00:09:10,and it overrided it for fun.
00:09:10,00:09:11,"- It's confusing though,"
00:09:11,00:09:12,if you're bringing the emergency services
00:09:12,00:09:15,"and you're saying help, I've fallen into another lake."
00:09:15,00:09:16,That is confusing.
00:09:16,00:09:17,(laughing)
00:09:17,00:09:18,- Yeah.
00:09:18,00:09:19,- Another lake.
00:09:19,00:09:21,(laughing)
00:09:21,00:09:24,"- Oh, that's good."
00:09:24,00:09:25,That's very good.
00:09:25,00:09:26,- Very nice.
00:09:26,00:09:26,- Very nice.
00:09:26,00:09:30,- Here is a fact from Lin Juliana Soviknis.
00:09:30,00:09:35,You tell us about Jigsaws and that it is impossible
00:09:35,00:09:39,"to make a square puzzle with exactly 1,000 pieces."
00:09:39,00:09:42,"So all of them have more than 1,000 pieces."
00:09:42,00:09:46,"Now, first of all, we're talking rectangles, not squares."
00:09:46,00:09:47,- Sure.
00:09:47,00:09:51,"- Okay, so the idea is your Jigsaw,"
00:09:51,00:09:54,"the image of it has to be on the box, okay?"
00:09:54,00:09:56,And so that has to be roughly the same shape
00:09:56,00:09:58,as an A4 piece of paper.
00:09:58,00:09:58,- Yes.
00:09:58,00:10:00,- 'Cause that's how big they make the boxes.
00:10:00,00:10:02,You can make different sized boxes.
00:10:02,00:10:05,You have to go to a specialist box making place to do that.
00:10:05,00:10:08,"If you want a run of the mill games box from off the shelf,"
00:10:08,00:10:10,you're gonna get an A4 size.
00:10:10,00:10:13,"- And the problem is actually with big box,"
00:10:13,00:10:15,"as opposed to with big Jigsaw, right?"
00:10:15,00:10:17,"- Yeah, and big maths,"
00:10:17,00:10:22,"because if you want an exact A4 sized Jigsaw,"
00:10:22,00:10:28,"the side of a A4 piece of paper divided by the width,"
00:10:28,00:10:30,is a square root of two.
00:10:30,00:10:33,So you need to come up with two numbers
00:10:33,00:10:35,"that approximately, when you get one of them,"
00:10:35,00:10:37,"and you divide it by the square root of two,"
00:10:37,00:10:38,you get the other one.
00:10:38,00:10:40,"- That's impossible, 'cause it's an irrational number."
00:10:40,00:10:42,"But the closest they can get, usually,"
00:10:42,00:10:47,"is 38 by 27, which is 1026 pieces."
00:10:47,00:10:53,So most 1000 piece Jigsaws have 1026 pieces.
00:10:53,00:10:55,- That's so annoying.
00:10:55,00:10:58,"- Now, we were gonna do this on QI last year,"
00:10:58,00:10:59,"'cause I read this fact as well,"
00:10:59,00:11:01,and I was gonna give Alan Davis a big box
00:11:01,00:11:03,"with 1000 piece Jigsaw, and say,"
00:11:03,00:11:05,how many pieces are in that Jigsaw?
00:11:05,00:11:08,And the hilarity was gonna win shoe.
00:11:08,00:11:11,"But then Mike Turner, who's one of the researchers"
00:11:11,00:11:13,"who does puzzles, had a look at the Jigsaw,"
00:11:13,00:11:15,"he was making at the time,"
00:11:15,00:11:18,"and found out that it did have 1,000 pieces."
00:11:18,00:11:19,- Oh no.
00:11:19,00:11:22,- So I do believe that what Lin said is true
00:11:22,00:11:23,for many Jigsaws.
00:11:23,00:11:24,"If you look at the internet,"
00:11:24,00:11:27,"they definitely agree, like people have checked."
00:11:27,00:11:29,But there are definitely some.
00:11:29,00:11:30,The one that Mike was doing was made by a company
00:11:30,00:11:33,"called Gibson's, who are a proper Jigsaw company."
00:11:33,00:11:36,"And so there are some that have exactly 1,000 pieces now."
00:11:36,00:11:38,"- Well, 20 by 50 is 1,000."
00:11:38,00:11:41,"So if you just had a slightly longer thing,"
00:11:41,00:11:43,they need to have to buy a slightly longer box.
00:11:43,00:11:44,"- No, I know, I know."
00:11:44,00:11:46,I'm gonna talk to the box people later.
00:11:46,00:11:47,I just don't think of them as.
00:11:47,00:11:50,"- No, like it is possible to multiply two numbers"
00:11:50,00:11:51,"together to get 1,000,"
00:11:51,00:11:54,but then the standard box sizes means
00:11:54,00:11:56,that the image on the box wouldn't look
00:11:56,00:11:57,like the thing you were making.
00:11:57,00:11:59,- That's why my innovation
00:11:59,00:12:00,"of a fold-out poster of the thing,"
00:12:00,00:12:02,you don't get a picture on the box.
00:12:02,00:12:05,"- Well, you do get those in kids' ones, yeah."
00:12:05,00:12:07,"- Also, here's a great idea."
00:12:07,00:12:11,"- I'm sure it will be a 1,000 by 1 Jigsaw."
00:12:11,00:12:12,- Yeah.
00:12:12,00:12:14,- That sounds hard.
00:12:14,00:12:14,That's a real challenge.
00:12:14,00:12:16,- It depends if each have a number on them.
00:12:16,00:12:17,It's quite easy.
00:12:17,00:12:19,(laughing)
00:12:19,00:12:21,"But if it's just an image of a snake,"
00:12:21,00:12:22,it might be quite tricky.
00:12:22,00:12:23,- It's a snake.
00:12:23,00:12:25,(laughing)
00:12:25,00:12:28,"- Well, I've got the A-N-S-P, so I know where that goes."
00:12:28,00:12:30,"Well, I've got the head, so I know where that goes."
00:12:30,00:12:31,(laughing)
00:12:31,00:12:32,- That's a great start.
00:12:32,00:12:33,- Great news.
00:12:33,00:12:34,This one has two edges.
00:12:34,00:12:35,It's so useful.
00:12:35,00:12:36,(laughing)
00:12:36,00:12:39,So he's saying that no matter how lucrative
00:12:39,00:12:42,"and the amount of money a Jigsaw company is making,"
00:12:42,00:12:45,they're held back from innovation by the box companies.
00:12:45,00:12:46,- I don't really know how it is.
00:12:46,00:12:47,- It seems like it.
00:12:47,00:12:50,It does seem like big boxes got them by the dots.
00:12:50,00:12:50,- Wow.
00:12:50,00:12:52,- I used to know someone who ran a couple of books.
00:12:52,00:12:53,"- Actually, really easy."
00:12:53,00:12:54,- He really surprised me.
00:12:54,00:12:55,- He surprised me.
00:12:55,00:12:56,(laughing)
00:12:56,00:12:57,- He doesn't invite you to add that he barks
00:12:57,00:12:58,because you're a bit worried.
00:12:58,00:13:00,(laughing)
00:13:02,00:13:04,- What can you tell us?
00:13:04,00:13:07,- It doesn't go any further than that.
00:13:07,00:13:08,(laughing)
00:13:08,00:13:08,- That's it.
00:13:08,00:13:14,- My friend's dad used to make the boxes for Stanley Kubrick.
00:13:14,00:13:16,"- You see, this is an anecdote Sunday."
00:13:16,00:13:17,(laughing)
00:13:17,00:13:19,- He was upset with box sizes.
00:13:19,00:13:21,And so Kubrick designed his own boxes.
00:13:21,00:13:23,John Ronson did a whole thing about this.
00:13:23,00:13:25,"- Yeah, he went and saw the archive."
00:13:25,00:13:27,John Ronson was looking through all the boxes
00:13:27,00:13:30,"of Stanley Kubrick's archives,"
00:13:30,00:13:33,"but then he was going, these boxes look very different."
00:13:33,00:13:35,And it's because he designed these boxes
00:13:35,00:13:37,and my friend's dad.
00:13:37,00:13:38,- John Ronson doesn't have any stories like that.
00:13:38,00:13:41,"- I don't know, none of these told me."
00:13:41,00:13:46,That's it really throws into relief how bad my one was
00:13:46,00:13:50,"when Dan comes up with a Stanley Kubrick cardboard box,"
00:13:50,00:13:51,personal anecdote.
00:13:51,00:13:52,(laughing)
00:13:52,00:13:54,- Oh my God.
00:13:54,00:13:56,(laughing)
00:13:56,00:13:58,"- I can imagine you and he were about to go,"
00:13:58,00:14:00,"I'm going to tell this story, no one's going to top this."
00:14:00,00:14:02,(laughing)
00:14:02,00:14:04,(upbeat music)
00:14:04,00:14:07,- Can I do another fact?
00:14:07,00:14:08,"- Yeah, you go."
00:14:08,00:14:12,"- Okay, this is a fact from Shane Carroll,"
00:14:12,00:14:17,"and it's about a chess move called The Greek Gift, okay?"
00:14:17,00:14:20,And that's where you lay a trap for your opponent.
00:14:20,00:14:22,You sacrifice a bishop.
00:14:22,00:14:24,"- If you're a slave, you should sacrifice the horse."
00:14:24,00:14:26,- What a good point.
00:14:26,00:14:28,- What a good point.
00:14:28,00:14:30,But basically you sacrifice a bishop
00:14:30,00:14:32,"and you lure your opponent's king into a dangerous position,"
00:14:32,00:14:33,and then you can clobber the king
00:14:33,00:14:35,and you'll checkmate that way.
00:14:35,00:14:39,"So, Greek gift horse."
00:14:39,00:14:41,"That's why it's named that, right?"
00:14:41,00:14:42,- Maybe.
00:14:42,00:14:43,- Maybe. - Oh no.
00:14:43,00:14:44,(laughing)
00:14:44,00:14:45,"- Oh, damn it."
00:14:45,00:14:49,"- But according to the Oxford Companion to chess,"
00:14:49,00:14:53,"this is named after Joe Gino Greco,"
00:14:53,00:14:55,a 17th century player who frequently used it.
00:14:55,00:14:57,"- Now, where did he get his name?"
00:14:57,00:15:00,"- Because El Greco, the painter,"
00:15:00,00:15:03,"was had Greek heritage, I'm sure."
00:15:03,00:15:05,"- Interesting, interesting."
00:15:05,00:15:09,"Well, Greco was from Italy, that's correct."
00:15:09,00:15:10,(laughing)
00:15:10,00:15:12,"So, it could be this."
00:15:12,00:15:14,It could also be that it's a Greek gift named after that.
00:15:14,00:15:16,"When you get that far back,"
00:15:16,00:15:17,the etymology is a bit hairy.
00:15:17,00:15:18,"But Shane, I just want to say thank you"
00:15:18,00:15:19,for keeping it alive.
00:15:19,00:15:21,- Very nice. - Very nice.
00:15:21,00:15:22,- Do you think there might be more squares
00:15:22,00:15:24,on a chess board if the boxes were allowed
00:15:24,00:15:28,to be a bit bigger? (laughing)
00:15:28,00:15:28,- Very nice.
00:15:28,00:15:31,"- So, here's something from Lynn Lim,"
00:15:31,00:15:35,who has PhD in immunology and is writing from Switzerland.
00:15:35,00:15:39,And this is about a way of administering vaccines
00:15:39,00:15:44,intranasally where the mucus inside your nose
00:15:44,00:15:48,then is able to attack the pathogens.
00:15:48,00:15:49,- Okay. - Whatever you've got.
00:15:49,00:15:52,But the amazing thing is that the mucus
00:15:52,00:15:56,in the rest of your body then can also attack the pathogens.
00:15:56,00:16:00,And what that means is that you can give someone a vaccine
00:16:00,00:16:04,of the nose and protect them from infections in the vagina.
00:16:04,00:16:05,- Brilliant. - Wow.
00:16:05,00:16:06,- And vice versa?
00:16:06,00:16:08,"- Well, they're currently working on that."
00:16:08,00:16:09,- Okay.
00:16:09,00:16:12,- This is called common mucusal immunity.
00:16:12,00:16:14,"It's quite, I've looked at a couple of papers."
00:16:14,00:16:17,It's quite trendy at the moment in immunology.
00:16:17,00:16:19,"But yeah, they're working out whether you'll be able"
00:16:19,00:16:21,"to do it the other way, do a passery up there."
00:16:21,00:16:23,And then it will stop you from getting occult.
00:16:23,00:16:25,- Wow. - Wow.
00:16:25,00:16:26,Isn't that amazing? - That is incredible.
00:16:26,00:16:28,- That's really good. - And one reason it's quite good
00:16:28,00:16:31,is because using the suppository or the passery
00:16:31,00:16:35,sometimes can help the medicine get a bit slower
00:16:35,00:16:36,into your body.
00:16:36,00:16:38,"If you do a nose spray, it just goes straight up there."
00:16:38,00:16:41,Whereas the other ones kind of dissolve a little bit.
00:16:41,00:16:44,So if you need to release the active ingredient
00:16:44,00:16:47,"a bit slower, then putting it up your nanny might help."
00:16:47,00:16:49,"- They're both going straight up there, I suppose."
00:16:49,00:16:51,"- Yeah, I suppose. - Yeah."
00:16:51,00:16:53,- You're nanny. - You're nanny.
00:16:53,00:16:54,- You're nanny. - You're nanny.
00:16:54,00:16:55,"- You're nanny, yeah."
00:16:55,00:16:57,- That's a-- - It's a Sarah Millican thing.
00:16:57,00:16:59,"- Yeah, it is. - Yeah, yeah, yeah."
00:16:59,00:17:01,"- I mean, all women have them both."
00:17:01,00:17:03,(laughing)
00:17:03,00:17:04,- She's not a copy right in.
00:17:04,00:17:08,"- Sorry, Sarah."
00:17:08,00:17:10,"- Oh, dear. - Wow."
00:17:10,00:17:12,- And that crossbow number's Lynn Lynn.
00:17:12,00:17:13,- Lynn Lynn. - Brilliant name as well.
00:17:13,00:17:14,- Yeah. - Right.
00:17:14,00:17:16,That's enough of your facts.
00:17:16,00:17:18,Now it's time for some of our facts.
00:17:18,00:17:23,"Because if you join Club Fish, our private members club,"
00:17:23,00:17:26,"by going to patreon.com/clubfish,"
00:17:26,00:17:29,"if you join at the friend of the podcast here,"
00:17:29,00:17:32,then you will get a certificate
00:17:32,00:17:35,and custodianship of one of our headline facts
00:17:35,00:17:38,from the last 12 glorious years of podcasting.
00:17:38,00:17:40,So let's dish out a few of those now.
00:17:40,00:17:42,Who would like to dish one out?
00:17:42,00:17:43,- I'll go first. - Okay.
00:17:43,00:17:47,- This one now goes out to Awain Wilson
00:17:47,00:17:51,"and Awain, your fact is that every time Alfred Hitchcock"
00:17:51,00:17:55,"had a cup of tea, he always smashed the tea cup."
00:17:55,00:17:56,- He was so focused on his stuff.
00:17:56,00:17:58,He probably didn't even notice
00:17:58,00:18:00,"that he was smashing the tea cup, you know?"
00:18:00,00:18:02,"Oh, I thought he was doing it to make a point."
00:18:02,00:18:05,I just feel like that feels more Hitchcockian to me
00:18:05,00:18:08,"that he would just be like, get that out of here."
00:18:08,00:18:10,I'm ready to go for a next bit.
00:18:10,00:18:13,"- Psycho. - He was a bit alone, yeah."
00:18:13,00:18:14,"- Lovely, lovely."
00:18:14,00:18:16,"Well, at the time, I think we set up a straw mind"
00:18:16,00:18:18,to myself of the fragility of human life.
00:18:18,00:18:21,- Which feels like an actual psycho thing.
00:18:21,00:18:24,"- Sorry, I pushed you in the face to remind myself"
00:18:24,00:18:26,of the fragility of human life.
00:18:26,00:18:26,- Also how many cups did it?
00:18:26,00:18:29,"'Cause I have six or seven cups of tea a day, right?"
00:18:29,00:18:33,"So I would, I would before long have a room full of shards."
00:18:33,00:18:34,- Yeah.
00:18:34,00:18:36,"- As in, there must be a Hitchcock pyramid somewhere,"
00:18:36,00:18:38,which is just full of all of his uprochery.
00:18:38,00:18:40,"- Yeah, it's surprising that they won't collect it"
00:18:40,00:18:43,"and sold off as little bits of, 'cause remember,"
00:18:43,00:18:45,"I mean, who wouldn't want to buy that?"
00:18:45,00:18:47,- I absolutely would buy that.
00:18:47,00:18:48,- I know you would.
00:18:48,00:18:52,"- The dentist who was associated with Winston Churchill,"
00:18:52,00:18:56,"remember, he used to throw his teeth at the wall."
00:18:56,00:18:59,And I believe it was him who used to collect all the cigar butts
00:18:59,00:19:00,that were dropped on the floor
00:19:00,00:19:01,and he would give them his presents
00:19:01,00:19:03,and sell them off and so on.
00:19:03,00:19:05,These little things are great.
