start_hhmmss,end_hhmmss,text
00:04:21,00:04:22,There was no woman who lived in a shoe.
00:04:22,00:04:23,She had so many children.
00:04:23,00:04:24,She didn't know what to do.
00:04:24,00:04:27,"Yeah, but I think the word ""because"" really changes a little bit."
00:04:27,00:04:28,"Yeah, yeah."
00:04:28,00:04:31,She had so many children because she didn't know what to do.
00:04:31,00:04:32,Yeah.
00:04:32,00:04:37,"So they freaked out because they thought if the networks heard this, they would shut down"
00:04:37,00:04:38,their radio station.
00:04:38,00:04:42,Another thing is that they just had World War One and there'd be loads of restrictions
00:04:42,00:04:44,about what you're allowed to say on radio.
00:04:44,00:04:48,"And they just lifted all the restrictions and said, ""Okay, you're allowed to say..."
00:04:48,00:04:56,"""Beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep, beep."
00:04:56,00:05:00,"So they were really worried that if she said anything that was really dodgy, then they would"
00:05:00,00:05:02,just go back to the old ways.
00:05:02,00:05:03,"Yes, exactly."
00:05:03,00:05:07,So I do love the story of Olga Petrova-Den.
00:05:07,00:05:15,"You mentioned briefly that Olga Petrova was actually a stage name and her original name was Muriel, Muriel Harding."
00:05:15,00:05:16,She was from Hampshire.
00:05:16,00:05:17,That's really interesting.
00:05:17,00:05:19,She pretended she'd been born in Warsaw.
00:05:19,00:05:20,It was all complete rubbish.
00:05:20,00:05:23,"And she also did the accent, her whole professional life."
00:05:23,00:05:26,"Yeah. She pretended to be, like, suddenly from European accent."
00:05:26,00:05:27,Wow.
00:05:27,00:05:31,"I'm pretty amazing, that, isn't it, that she did. No one knew that."
00:05:31,00:05:33,"It wasn't like, she wasn't day-medna-everage, you know?"
00:05:33,00:05:36,It wasn't a character that people knew about.
00:05:36,00:05:37,She really claimed to be this.
00:05:37,00:05:42,"And she was a big actor in her time, both in the theater, where she was also a playwright"
00:05:42,00:05:43,and in movies.
00:05:43,00:05:49,"She actually starred in a movie that was directed by friend of the podcast, A Guy."
00:05:49,00:05:54,"Oh, remember, A Guy, Ellis Guy, who is the first female director ever."
00:05:54,00:05:59,"She did The Tigress, which was a movie by A Guy, yeah."
00:05:59,00:06:05,"So a fascinating character who is responsible for all the bleeping, who then has this extraordinary"
00:06:05,00:06:06,background story.
00:06:06,00:06:10,"So just to go back to the original thing that happened, when she said she had so many"
00:06:10,00:06:14,"children because she didn't know what to do, they didn't bleep that."
00:06:14,00:06:18,"What they did was they put some music on really loud, so you couldn't hear her microphone"
00:06:18,00:06:19,"anymore, basically."
00:06:19,00:06:20,Yeah.
00:06:20,00:06:25,"And then end of Oscar's get off, they did this."
00:06:25,00:06:26,Exactly like that.
00:06:26,00:06:28,And then it was a bit later down the line that they came up with a bleep idea.
00:06:28,00:06:31,And what I couldn't work out with Radio was there was another engineer who was playing
00:06:31,00:06:32,classical music.
00:06:32,00:06:38,"Now, in 1921, is that recorded music or is that someone literally live on a violin just"
00:06:38,00:06:39,waiting?
00:06:39,00:06:44,I think it would be someone playing a disc or recording.
00:06:44,00:06:48,"No, they had classical music playing constantly on another line."
00:06:48,00:06:51,"And if someone said anything controversial, they just press the button and go to the other"
00:06:51,00:06:52,line.
00:06:52,00:06:53,So they were prepared for something controversial then?
00:06:53,00:06:54,They knew that something you needed.
00:06:54,00:06:56,They were constantly playing classical music on another.
00:06:56,00:06:57,It's so weird.
00:06:57,00:06:58,It's so weird.
00:06:58,00:07:02,"Actually, on classic FM, they're just effing and jeffing over time."
00:07:02,00:07:05,"Yeah, so the tunes are swearing."
00:07:05,00:07:06,Come on.
00:07:06,00:07:07,It's so funny.
00:07:07,00:07:08,I think so.
00:07:08,00:07:11,I think that was the innovation after this very first time.
00:07:11,00:07:14,"So they thought, right, we need a constant background."
00:07:14,00:07:15,"Yeah, yeah."
00:07:15,00:07:16,A satinette ready to go.
00:07:16,00:07:21,And then slowly that evolved to become the modern day bleep or how sometimes if you're just
00:07:21,00:07:24,watching a broadcast or just go to silence because that's another issue.
00:07:24,00:07:25,"Well, they mute it."
00:07:25,00:07:26,"No, don't they?"
00:07:26,00:07:29,Or it's more common to mute it because a bleep is quite a funny sound.
00:07:29,00:07:31,And it also draws attention to what's just been said.
00:07:31,00:07:32,Yeah.
00:07:32,00:07:34,"If you weren't really paying attention, a bleep really draws your attention."
00:07:34,00:07:35,Yeah.
00:07:35,00:07:39,"And so, shows like Jerry Springer used it to great effect because they noticed that when they"
00:07:39,00:07:44,"were getting lots of bleeps in a show, the ratings were higher and people enjoyed watching"
00:07:44,00:07:45,this.
00:07:45,00:07:46,Yeah.
00:07:46,00:07:49,"On QI, we've been told in the past we can't just bleep things."
00:07:49,00:07:54,"If they're offensive enough, you just can't put them out because people still know."
00:07:54,00:07:55,People still know really.
00:07:55,00:07:59,I think the rules are a little bit like case by case based on the context.
00:07:59,00:08:01,My favorite things about this whole territory.
00:08:01,00:08:05,"And we kind of touched on this when we heard Michael Palinon, ages ago, talking about censorship"
00:08:05,00:08:11,"because Monty Python had done a lot, was that comedy writers in particular actively tried"
00:08:11,00:08:14,to sneak stuff past the censors back in the day.
00:08:14,00:08:18,"And I was reading in America, this was a big thing on Morgan Mindy."
00:08:18,00:08:19,So what's that?
00:08:19,00:08:20,Robin Williams?
00:08:20,00:08:21,Robin Williams sitcom.
00:08:21,00:08:26,"Yeah, he's an alien who's arrived on Earth and it's a sitcom about him being on Earth."
00:08:26,00:08:27,"Oh, so good."
00:08:27,00:08:28,"Oh, it's wonderful."
00:08:28,00:08:29,Yeah.
00:08:29,00:08:33,"So, he himself, this wasn't the story I was going to tell, but he himself used to sneak"
00:08:33,00:08:35,in foreign language swear words.
00:08:35,00:08:36,"Oh, yeah."
00:08:36,00:08:39,"And so, they used to have a censor who had to have a grasp of multiple languages in order"
00:08:39,00:08:43,"to understand what he was sneaking through, much like in tennis, you know, how the"
00:08:43,00:08:46,officials often have to learn those multiple languages.
00:08:46,00:08:48,"But the writing team, it's very hard."
00:08:48,00:08:49,It's very hard.
00:08:49,00:08:52,"Tolly Glott, you know, what's Robin Williams been reading this week?"
00:08:52,00:08:54,"Which, which have seen dictionary has he been reading?"
00:08:54,00:08:55,"Yes, exactly."
00:08:55,00:08:56,"Well, that's the thing."
00:08:56,00:08:58,They obviously didn't have too much of a grasp because the Morgan Mindy team actually
00:08:58,00:09:00,managed to get a character onto the show.
00:09:00,00:09:04,"I think it was just for one episode, but he was called Arnold Wanker."
00:09:04,00:09:05,And Arnold Wanker.
00:09:05,00:09:07,"Well, like, which is that reading."
00:09:07,00:09:12,"So, when that episode played in the UK, they did censor it, but it got away in America."
00:09:12,00:09:13,That's so funny.
00:09:13,00:09:14,Wow.
00:09:14,00:09:19,"So, what you've done before there was American sci-fi magazine called Servants of the Wank, wasn't"
00:09:19,00:09:20,it?
00:09:20,00:09:21,Yes.
00:09:21,00:09:22,That was with the nature.
00:09:22,00:09:23,It was.
00:09:23,00:09:24,Yes.
00:09:24,00:09:26,It was really servants of the wanker.
00:09:26,00:09:27,What was the other one?
00:09:27,00:09:28,The knobhead.
00:09:28,00:09:29,Slanted of the knobhead.
00:09:29,00:09:30,I know.
00:09:30,00:09:32,Do you see the knob meeting when they just didn't know?
00:09:32,00:09:33,"They just, yeah."
00:09:33,00:09:34,Oh.
00:09:34,00:09:38,"The guy, by the way, who played Arnold Wanker was called Logan Ramsay."
00:09:38,00:09:42,"And his dad was in the military, and he's the man who sounded the alarm for the attack"
00:09:42,00:09:44,on Pearl Harbor.
00:09:44,00:09:45,Just a random connection.
00:09:45,00:09:48,That's an incredible fact.
00:09:48,00:09:50,He sent more than a big bleep that he did.
00:09:50,00:09:51,Who's a child?
00:09:51,00:09:52,Yeah.
00:09:52,00:09:53,Yeah.
00:09:53,00:09:57,"He was the one who wrote what apparently is the most famous messages from that signal,"
00:09:57,00:09:58,"saying, air raid, Pearl Harbor."
00:09:58,00:09:59,This is no drill.
00:09:59,00:10:02,That was from Arnold Wanker's dad who he didn't invent.
00:10:02,00:10:03,"This is not a drill, though."
00:10:03,00:10:04,Did he?
00:10:04,00:10:05,Not sure.
00:10:05,00:10:06,Okay.
00:10:06,00:10:07,"I think that was René McGreeetz, wasn't it?"
00:10:07,00:10:08,Very nice.
00:10:08,00:10:13,"Just where you're talking about swear words, and because I am in ostentatious as Andy used"
00:10:13,00:10:15,"to be, would you like some regency swear words?"
00:10:15,00:10:16,"Oh, yeah."
00:10:16,00:10:20,"I just saw, because I think the other thing that's funny about swear words, a lot of English"
00:10:20,00:10:22,"ones, have been around a long time."
00:10:22,00:10:24,Some of them have gone.
00:10:24,00:10:28,"So if I give you adventurous, what do you think an adventurous is, do you know that?"
00:10:28,00:10:35,I feel like that's somebody hunt for rich elderly men and hopes they die.
00:10:35,00:10:38,"No, it's just a use of feminism for prostitute or woman."
00:10:38,00:10:39,But adventurous is nice.
00:10:39,00:10:40,It's cool there.
00:10:40,00:10:41,Yeah.
00:10:41,00:10:42,"Cool, don't go down that area."
00:10:42,00:10:43,There's a couple of adventures.
00:10:43,00:10:44,Yeah.
00:10:44,00:10:45,It's MaguPy.
00:10:45,00:10:46,MaguPy.
00:10:46,00:10:47,Oh my gosh.
00:10:47,00:10:48,MaguPy.
00:10:48,00:10:49,Is that part of the anatomy?
00:10:49,00:10:50,No.
00:10:50,00:10:51,"Oh, good."
00:10:51,00:10:52,"Oh, it's not."
00:10:52,00:10:53,MaguPy?
00:10:53,00:10:54,No.
00:10:54,00:10:55,It just lowers it below.
00:10:55,00:10:56,Yeah.
00:10:56,00:10:57,MaguPy.
00:10:57,00:10:58,"Oh, right."
00:10:58,00:10:59,You're a MaguPy.
00:10:59,00:11:00,That's nice.
00:11:00,00:11:01,I think MaguPy's world wants MaguPy's.
00:11:01,00:11:02,"Oh, maybe."
00:11:02,00:11:03,Yeah.
00:11:03,00:11:04,"Yeah, yeah."
00:11:04,00:11:05,I think so.
00:11:05,00:11:06,When do you think Kiss My Ass came in?
00:11:06,00:11:07,Kiss My Ass.
00:11:07,00:11:08,Yeah.
00:11:08,00:11:13,I think it's interesting that some of these have been around a very long time.
00:11:13,00:11:14,Yeah.
00:11:14,00:11:15,Because they do the job so well.
00:11:15,00:11:16,You don't.
00:11:16,00:11:17,They haven't changed.
00:11:17,00:11:18,Yeah.
00:11:18,00:11:19,Can I tell you a thing about nursery rhymes?
00:11:19,00:11:20,Yeah.
00:11:20,00:11:24,There was a lot of concern that nursery rhymes were too horrible for children.
00:11:24,00:11:25,A lot of them are.
00:11:25,00:11:26,A lot of them are.
00:11:26,00:11:27,A lot of them are.
00:11:27,00:11:28,Most of them are.
00:11:28,00:11:29,"Actually, 90% are."
00:11:29,00:11:36,"But there was an outfit that set up, I think, in various sources say it's either Victorian"
00:11:36,00:11:37,or 20th century.
00:11:37,00:11:42,"It was definitely trading in the 1940s, but it was the British Society for nursery rhyme"
00:11:42,00:11:43,reform.
00:11:43,00:11:44,They became reform.
00:11:44,00:11:45,It starts with nursery rhymes.
00:11:45,00:11:46,"Also, there's about a blah, blah, black sheep."
00:11:46,00:11:47,Not sure about that.
00:11:47,00:11:56,"Basically, the Alan the Pussycat came to see in a tidy boat."
00:11:56,00:12:02,"And it was set up by the two Jeffries, Geoffrey Hall and Geoffrey Handley Taylor."
00:12:02,00:12:05,And I can only find two works that were written by them.
00:12:05,00:12:10,"New rhymes for old, which was basically a new version of nursery rhymes."
00:12:10,00:12:11,Things like...
00:12:11,00:12:12,"They had the original work, but great."
00:12:12,00:12:13,Is that what we're saying?
00:12:13,00:12:14,They kind of were.
00:12:14,00:12:15,Yeah.
00:12:15,00:12:16,Three kind mice was one of those.
00:12:16,00:12:17,"Oh, very good."
00:12:17,00:12:19,"I mean, that one is really bad."
00:12:19,00:12:20,Is it?
00:12:20,00:12:21,"Yeah, three blind mice."
00:12:21,00:12:22,I don't remember.
00:12:22,00:12:23,Three blind mice.
00:12:23,00:12:24,Three blind mice.
00:12:24,00:12:25,See how they run.
00:12:25,00:12:26,See how they run.
00:12:26,00:12:27,They all run after the farmer's wife.
00:12:27,00:12:28,She cut off some cheese with a cow.
00:12:28,00:12:29,She said tails with a cow.
00:12:29,00:12:30,"Oh, I can't tell you about it."
00:12:30,00:12:31,I think it's fine.
00:12:31,00:12:35,"Anyway, Geoffrey Hall was reported as saying about his work."
00:12:35,00:12:37,"I don't like children very much, you know."
00:12:37,00:12:39,I really hate the nasty little brutes.
00:12:39,00:12:41,But I've got to live with them when they grow up.
00:12:41,00:12:42,So it's kind of...
00:12:42,00:12:43,Oh.
00:12:43,00:12:45,"It's been a reformed children, so they don't turn into little brutes."
00:12:45,00:12:46,"They have a service, yeah."
00:12:46,00:12:47,Interesting.
00:12:47,00:12:49,This carried on in the 20th century in America.
00:12:49,00:12:56,"And in 1959, Senator Thomas C. Desmond found research that said 60% of young people thought"
00:12:56,00:13:01,"that old people were too old fashioned, sick and slow to catch on to new ideas."
00:13:01,00:13:04,And he blamed this on nursery rhymes.
00:13:04,00:13:07,"And he said, like, for instance, the old woman who lived in the shoe at the end,"
00:13:07,00:13:08,she whips the children.
00:13:08,00:13:12,"And he thought that this nursery rhyme in particular, as some of the others,"
00:13:12,00:13:18,were making people think that old people were witches or evil or cut tails off blind mice.
00:13:18,00:13:19,Right.
00:13:19,00:13:21,So it was demonizing old people.
00:13:21,00:13:22,Yeah.
00:13:22,00:13:24,There was enough positive representation of old people.
00:13:24,00:13:25,Exactly.
00:13:25,00:13:26,Where is the positive?
00:13:26,00:13:27,Yeah.
00:13:27,00:13:28,Old King Cole was a burial soul.
00:13:28,00:13:29,I'll give you that.
00:13:29,00:13:30,"Yes, true."
00:13:30,00:13:31,A burial soul was he.
00:13:31,00:13:32,"Well, lazy nursery rhyme."
00:13:32,00:13:33,"A burial soul, a burial soul was he."
00:13:33,00:13:35,I'd send that back if I was the other two.
00:13:35,00:13:36,There's more to it.
00:13:36,00:13:38,So you've said it already.
00:13:38,00:13:46,"Okay, there's time for fact number two."
00:13:46,00:13:48,And that is carried out.
00:13:48,00:13:49,Yes.
00:13:49,00:13:52,"Contrary to what you maybe you were taught at school, or you know,"
00:13:52,00:13:56,"when Peter's diary was ignored for hundreds of years, and when they did finally translate it,"
00:13:56,00:14:00,it turned out to be extremely racy and problematic.
00:14:00,00:14:02,"Samuel Peep's, guys."
00:14:02,00:14:03,Samuel Peep.
00:14:03,00:14:06,"Can we just quickly say, for international listeners who may not know Samuel Peep's?"
00:14:06,00:14:07,Yes.
00:14:07,00:14:10,"So, big deal in the 17th century,"
00:14:10,00:14:12,helped run Britain's Navy administrator.
00:14:12,00:14:16,"But the main reason he's famous is that he kept the diary for just 10 years of his life,"
00:14:16,00:14:20,"which covers a very eventful bit of English history,"
00:14:20,00:14:24,"which is the great plague, the great fire of London war against the Dutch,"
00:14:24,00:14:26,"which was a big national hobby back then,"
00:14:26,00:14:28,"and the restoration of the monarchy,"
00:14:28,00:14:30,"because Britain was coming out of a civil war,"
00:14:30,00:14:32,executing the last king.
00:14:32,00:14:34,So it's an amazingly interesting time in English history.
00:14:34,00:14:37,"When you say translated, it's not that he was writing a different language."
00:14:37,00:14:41,He was writing a coded kind of shorthand.
00:14:41,00:14:46,"So if you've ever seen that, it's like a series of squiggles that stand in for letters or full words like there."
00:14:46,00:14:48,So it was a very common language.
00:14:48,00:14:52,"And the Peep's wrote in a type of shorthand,"
00:14:52,00:14:54,"which was called Takia Graphi,"
00:14:54,00:14:56,which was quite common at the time for parks.
00:14:56,00:14:58,"Takia means fast, doesn't it?"
00:14:58,00:14:59,"Oh, okay."
00:14:59,00:15:02,"I wonder how linked it is to like 20th century shorthand, you know."
00:15:02,00:15:03,But it looks very similar.
00:15:03,00:15:05,So he wrote in a kind of shorthand.
00:15:05,00:15:07,"So for a long time, people didn't know what was in Peep's dies."
00:15:07,00:15:09,They just sat.
00:15:09,00:15:12,"In 1818, another diary is published from a similar time,"
00:15:12,00:15:14,"by this guy called John Evelyn,"
00:15:14,00:15:16,and it's extremely boring.
00:15:16,00:15:20,One of his quotes includes a rich gentleman visited me.
00:15:20,00:15:23,That's the kind of diary this man was publishing.
00:15:23,00:15:25,But it was a huge sensation.
00:15:25,00:15:27,"Because people were obviously desperate for information about that time,"
00:15:27,00:15:29,what how people were living.
00:15:29,00:15:32,"And so the master of the library at that time is like,"
00:15:32,00:15:35,"""Oh, we got Peep's diary."""
00:15:35,00:15:38,"So he lends a copy of it, one copy to his uncle,"
00:15:38,00:15:40,"who lends it to another uncle,"
00:15:40,00:15:42,"who says, ""Basically we need to translate this."""
00:15:42,00:15:45,"So they get this guy who's an undergraduate called John Smith,"
00:15:45,00:15:50,who has 200 pounds to translate the complete everything in Peep's library.
00:15:50,00:15:52,Which is more words than Shakespeare.
00:15:52,00:15:54,What era is this now?
00:15:54,00:15:59,"So now we are into around 1820, I think this is what we're talking."
00:15:59,00:16:03,"And as he starts translating it, I said around 1820,"
00:16:03,00:16:07,"he discovers that basically a lot of stuff in this diary is not,"
00:16:07,00:16:09,I'm watching the Great Fire London.
00:16:09,00:16:12,"A lot of this stuff is about sex, there's loads of stuff about sex."
00:16:12,00:16:16,"When they first published it, they keep some of the sex in,"
00:16:16,00:16:18,they change the haurs to mistresses.
00:16:18,00:16:20,So they say that he's has mistresses.
00:16:20,00:16:21,Adventureesses.
00:16:21,00:16:23,"Adventureesses, indeed."
00:16:23,00:16:26,"And they keep some of it, but apparently there's constant edits on the book,"
00:16:26,00:16:28,saying OBJ objectionable.
00:16:28,00:16:32,"So they were worried about, they basically tried to,"
00:16:32,00:16:34,"it's a cover-up, it's a white watch."
00:16:34,00:16:36,They wanted him to seem like a moral figure.
00:16:36,00:16:38,"And when you're in primary school in this country,"
00:16:38,00:16:40,you study the Great Fire London.
00:16:40,00:16:43,"And still to this day, my kids have had to study Samuel Peep's."
00:16:43,00:16:46,It's a very big thing because he wrote this diary.
00:16:46,00:16:49,He's famous for burying his wine and his parmesan in his garden.
00:16:49,00:16:51,So that's what my boys have said to me.
00:16:51,00:16:52,"Cheers, Barry."
00:16:52,00:16:53,"Cheers, Barry."
00:16:53,00:16:54,It's like an interesting fact.
00:16:54,00:16:57,"And he sold to you, I would say, as a kid in this country,"
00:16:57,00:17:00,"it's like, oh, you know, there's like Charles Dickens,"
00:17:00,00:17:02,"there's Jane Austen, there's Shakespeare, there's Samuel Peep's."
00:17:02,00:17:06,"Like, no, he's like one of our figures, you know, really important."
00:17:06,00:17:08,"But yeah, he has a lot of sex."
00:17:08,00:17:11,He assaults a lot of teenage girls.
00:17:11,00:17:14,His poor wife is having to cope with all this.
00:17:14,00:17:16,"He married her, I think she was about 15."
00:17:16,00:17:17,She was 14.
00:17:17,00:17:20,"Which even at the time was young, I know it's sometimes forget."
00:17:20,00:17:22,"But at that time, he was 22, she was 14."
00:17:22,00:17:23,"Yeah, yeah, yeah."
00:17:23,00:17:25,"She finds out about his, one of his affairs,"
00:17:25,00:17:28,"and refuses to wash or eat for quite a while,"
00:17:28,00:17:30,which really pisses him off.
00:17:30,00:17:35,But his favourite thing to do is to sleep with men in the Navy's wives.
00:17:35,00:17:36,"Oh, right."
00:17:36,00:17:38,"But the men are away, he's sent them away."
00:17:38,00:17:39,He's in charge of Naval Administration.
00:17:39,00:17:40,He knows where they are.
00:17:40,00:17:42,He knows when they come in back.
00:17:42,00:17:43,And then he sleeps with the wives.
00:17:43,00:17:45,He's also a bit extorted sometimes.
00:17:45,00:17:46,"Yes, it's a bribe sometimes."
00:17:46,00:17:48,I won't put your husband in the Navy.
00:17:48,00:17:49,Yeah.
00:17:49,00:17:51,"Your husband won't have to go with the press gang and be away for years,"
00:17:51,00:17:52,if you sleep with me.
00:17:52,00:17:53,So it's very horrible.
00:17:53,00:17:57,And he does also have a entry where he talks about masturbating in church
00:17:57,00:17:59,while thinking of his friend's daughter.
00:17:59,00:18:00,"God, forgive me, he writes."
00:18:00,00:18:02,I can't tell if Andy's disgusted with that.
00:18:02,00:18:04,"Say, we've all done it smile."
00:18:04,00:18:05,Hello.
00:18:05,00:18:08,"Hello, we've all masturbated in church about our friend's daughter."
00:18:08,00:18:11,"In fairness, he is like saving time because he's in church already"
00:18:11,00:18:13,and he's asking forgiveness at the same time.
00:18:13,00:18:14,"Yes, that's true."
00:18:14,00:18:15,That's to be learned there.
00:18:15,00:18:16,And it's very problematic.
00:18:16,00:18:19,Although other people argue this amazing new book
00:18:19,00:18:22,"called The Strange History of Samuel Pieces Diary by Kate Loveman,"
00:18:22,00:18:28,"she argues that the way he's writing about it is it's unclear how assault-based it is,"
00:18:28,00:18:30,but obviously he's not.
00:18:30,00:18:33,Because he didn't write in his diary how much consent was involved.
00:18:33,00:18:37,"Well, yeah, obviously it's deeply difficult for us to put that on the past."
00:18:37,00:18:39,All I'm saying is more like Samuel Creeps.
00:18:39,00:18:40,Yep.
00:18:40,00:18:41,Very nice.
00:18:41,00:18:42,You've been waiting.
00:18:42,00:18:43,That was worth it.
00:18:43,00:18:46,"I'll tell you one person he definitely didn't get consent from was the queen he kissed,"
00:18:46,00:18:51,"which was Queen Catherine of France, unable to give consent because she died something"
00:18:51,00:18:53,like nearly 200 years before.
00:18:53,00:18:57,So he was in Westminster Abbey on Shrove Tuesday in 1669.
00:18:57,00:18:58,He's the right one.
00:18:58,00:18:59,Put it this way.
00:18:59,00:19:05,"Yeah, basically he was visiting her coffin was there and the lid had cracked and it became exposed."
00:19:05,00:19:10,And the top half of her body was there and he wrote in his diary and I did kiss her mouth.
00:19:10,00:19:13,"Reflecting upon it, I did kiss a queen."
00:19:13,00:19:17,And this my birthday and I 36 year old and I did kiss a queen.
00:19:17,00:19:18,Oh my god.
00:19:18,00:19:20,Did he ask forgiveness for that as well?
00:19:20,00:19:21,No.
00:19:21,00:19:26,And it's the thing it's like the first said it comes in 1825 and you know they really tied it him up.
00:19:26,00:19:28,They wanted him to appear morally serious.
