start_hhmmss,end_hhmmss,text
00:01:46,00:01:49,"Yeah, sorry, yeah, it feels like you've got to go to a lot of effort to fake a whole,"
00:01:49,00:01:53,"like, fake a vaccination centre, fake leather staff, fake a queue."
00:01:53,00:01:57,"He did the paper, yeah, he didn't inject himself with saline solution."
00:01:57,00:01:59,"Wow, okay, that was really good."
00:01:59,00:02:01,"That was really good, and we like to collect that."
00:02:01,00:02:06,"Yeah, it's interesting, because normally you send me the funny football names, Andy."
00:02:06,00:02:08,"Yeah, I think you might have one."
00:02:08,00:02:11,"I do, can I read it quickly while we're on the subject?"
00:02:11,00:02:11,Yeah.
00:02:11,00:02:17,This came from Roy Mundy and we've done a fact about West Broadmanage has been called
00:02:17,00:02:21,"Ron Don, Ronny Ronny Ronny Ronny Ronny Ronny Ronny Ronny Ronny Ronny Ronny Ronny Ronny Ronny."
00:02:21,00:02:29,"But he said in 1969, Aston Villa had three midfielders on their books, Jimmy Brown, Barry Hull and"
00:02:29,00:02:30,Oscar As.
00:02:30,00:02:33,This meant the midfield was a Brown As the whole.
00:02:33,00:02:35,Oh my god.
00:02:35,00:02:40,And I would just like to say to Roy that I would pronounce his name Oscar Asse.
00:02:40,00:02:42,"Oh, I agree."
00:02:42,00:02:43,"Yeah, would you?"
00:02:43,00:02:47,"No, I'm fairly confident that that's how everyone pronounced at the time."
00:02:47,00:02:49,That's amazing though.
00:02:49,00:02:53,"But James, the mispronouncing for comic effect is now a long established fish tradition,"
00:02:53,00:02:54,I think.
00:02:54,00:02:55,"Yes, I thought it was your trademark."
00:02:55,00:02:56,Yeah.
00:02:56,00:03:00,"I just wish I was a commentator in the 1960s, and it's Brown As."
00:03:00,00:03:01,Oh.
00:03:01,00:03:05,"You'd be mulped, you'd be lynched at the time, wouldn't you?"
00:03:05,00:03:06,For what?
00:03:06,00:03:10,"For being that rude on air, as in would you not, you'd be in huge trouble, I guess you'd"
00:03:10,00:03:11,say.
00:03:11,00:03:12,You were only reading people's names.
00:03:12,00:03:13,"You were the names, your honour."
00:03:13,00:03:16,"What about Uwe Fuchs, the German Brown German?"
00:03:16,00:03:17,Yeah.
00:03:17,00:03:20,"There was a famous footballer whose name is basically Fuchs, isn't it?"
00:03:20,00:03:22,"Yeah, that's true."
00:03:22,00:03:24,There's been lots of funny names.
00:03:24,00:03:26,"What about Ariola, the goalkeeper?"
00:03:26,00:03:27,Ariola's not rude.
00:03:27,00:03:28,It's a bit rude.
00:03:28,00:03:29,What?
00:03:29,00:03:30,Ariola Grande.
00:03:30,00:03:33,She's rude.
00:03:33,00:03:37,"There's always, whenever he messes up, because he's a goalkeeper, they always say he made"
00:03:37,00:03:38,a bit of a set of himself.
00:03:38,00:03:40,"But today, that's very good."
00:03:40,00:03:41,That's very good.
00:03:41,00:03:44,"It's a mean name to give your kid, there's no questioning that."
00:03:44,00:03:45,It's a surname.
00:03:45,00:03:46,Yeah.
00:03:46,00:03:47,Sorry.
00:03:47,00:03:48,I think so.
00:03:48,00:03:49,I think so.
00:03:49,00:03:51,Here's one from Lacklan Harris.
00:03:51,00:03:55,"This is about, there's an American chain of membership warehouse stores."
00:03:55,00:03:58,"You know those things where you have to be a member, but you go and you get big discounts,"
00:03:58,00:03:59,right?
00:03:59,00:04:00,"Oh, I know what you mean, yeah."
00:04:00,00:04:01,Is it cash and carry?
00:04:01,00:04:03,"Yeah, we have them in the UK, for sure."
00:04:03,00:04:08,So there's a chain that started in the 70s in the USA and it's called Price Club.
00:04:08,00:04:13,That is because it was founded by sole price.
00:04:13,00:04:19,"Price Club was later bought by Costco, but then sole price was forced out and he then started"
00:04:19,00:04:20,Price Smart.
00:04:20,00:04:25,"So, just with his friend, Julie Smart, do you think there's diminishing returns of these"
00:04:25,00:04:26,"things, Andy?"
00:04:26,00:04:29,Because I think they've rather diminished after the first week.
00:04:29,00:04:30,That's interesting.
00:04:30,00:04:34,"I think, like, Stuart Lee, I'm going to keep going and as long as they're flooding into"
00:04:34,00:04:37,"the inbox and they are, it's just..."
00:04:37,00:04:39,Half the inbox is now these.
00:04:39,00:04:43,"I have to say, it's not diminishing returns for me because I've obviously arrived at the"
00:04:43,00:04:47,very tail end when everyone else is rolling their eyes and they can feel themselves when
00:04:47,00:04:48,you say it.
00:04:48,00:04:51,"You think it's the tail end, and we've got further to roll."
00:04:51,00:04:57,"You know where a snake's tail begins, because it's not where at the very end."
00:04:57,00:04:58,We're just at the neck bit.
00:04:58,00:04:59,This is also the tail.
00:04:59,00:05:00,"This is a very, very long tail."
00:05:00,00:05:02,I can handle it.
00:05:02,00:05:03,"Well, let's have another fact."
00:05:03,00:05:04,"All right, I'll give you another fact."
00:05:04,00:05:07,"Actually, this is one of my favourite facts I've ever heard."
00:05:07,00:05:13,"So this is sent in by Sam Cornish, but he or she, Sam, could be either, and you haven't"
00:05:13,00:05:16,"specified, and you've got two daughters, but that doesn't tell me your..."
00:05:16,00:05:18,"No, it doesn't."
00:05:18,00:05:20,"Because men can have daughters, too."
00:05:20,00:05:21,Wow.
00:05:21,00:05:22,"You're such a feminist, Sam."
00:05:22,00:05:23,I know.
00:05:23,00:05:24,It's just say they.
00:05:24,00:05:28,"So they, thank you, they wrote in saying, because it plays in the car when I'm driving"
00:05:28,00:05:29,my team.
00:05:29,00:05:31,"All of them, including the daughters."
00:05:31,00:05:32,Jesus Christ.
00:05:32,00:05:37,"This one person said, because it plays in the car, well, I'm driving my team."
00:05:37,00:05:42,"My two daughters, Charlotte, who's 11 and Harriet, who's eight, have gotten to facts and jokes,"
00:05:42,00:05:43,I don't know where they're getting the jokes from.
00:05:43,00:05:47,"But they'll always request to put the podcast on, and they've recently learned some facts"
00:05:47,00:05:50,about guinea pigs and wanted me to send this in.
00:05:50,00:05:53,"And this is the fact, which I didn't know, and it's extraordinary."
00:05:53,00:05:58,"They poo while they're eating up to 1,000 times a day, but if they aren't eating, they"
00:05:58,00:05:59,can't poo.
00:05:59,00:06:00,That's so awkward.
00:06:00,00:06:01,"Oh, wow."
00:06:01,00:06:05,"And guinea pigs digestion seems to work like, it's like if you shove something through"
00:06:05,00:06:06,a tunnel.
00:06:06,00:06:09,"So if you put it in your mouth, it pushes something out the bottom, but as soon as you stop"
00:06:09,00:06:11,like how electrons go through a wire.
00:06:11,00:06:12,Yeah.
00:06:12,00:06:13,Or how my brain works.
00:06:13,00:06:15,"Something go in, something go out."
00:06:15,00:06:19,"As Helva Simpson said, it's like when I went to that wide-tasted event and I forgot how"
00:06:19,00:06:21,to drive.
00:06:21,00:06:25,That's very cool.
00:06:25,00:06:27,"Gosh, human society will be completely different, wouldn't it?"
00:06:27,00:06:28,"Well, it will be completely different."
00:06:28,00:06:29,Reference will be very different.
00:06:29,00:06:31,"Well, public toilets would be, right?"
00:06:31,00:06:32,Yeah.
00:06:32,00:06:35,"Because you would go to a public toilet, and you know when you go in and you first check"
00:06:35,00:06:40,"if there's any toilet paper, you'd actually be first checking that there was a hot dog"
00:06:40,00:06:41,machine.
00:06:41,00:06:47,"I don't know what was the point of a toilet, because you don't need the loo, surely."
00:06:47,00:06:48,What?
00:06:48,00:06:51,You don't need the loo until you go into the toilet in the hot dog.
00:06:51,00:06:55,"Yeah, but these hapses don't just say, okay, I've got the optimum amount of food and"
00:06:55,00:06:58,"waste in my body now, so I'm just not going to eat or go to the loo."
00:06:58,00:06:59,"No, I guess."
00:06:59,00:07:01,I don't know how they know they need the loo though.
00:07:01,00:07:02,"You get hungry, wouldn't you?"
00:07:02,00:07:07,"So restaurants would have to come with, with porcelain under every table, during which"
00:07:07,00:07:08,year?
00:07:08,00:07:09,They'd be the same thing.
00:07:09,00:07:10,There would be no toilets and no restaurants.
00:07:10,00:07:11,They'd be the same.
00:07:11,00:07:12,"And the thing is, what would we focus on?"
00:07:12,00:07:13,Would we call them restaurants?
00:07:13,00:07:14,That.
00:07:14,00:07:15,And toilets disappear.
00:07:15,00:07:19,Or would toilets just be the places we went with friends in the evening?
00:07:19,00:07:23,"I've booked us in a lovely toilet in a room, that's toilet."
00:07:23,00:07:28,"But I'm not hungry, because you're a guinea pig, mate."
00:07:28,00:07:30,"Yeah, so thank you, Charlotte and Harriet."
00:07:30,00:07:31,That's fantastic.
00:07:31,00:07:36,"I have a fact that I've been trying to push on you guys for months, and you've never gone"
00:07:36,00:07:37,with it.
00:07:37,00:07:38,So I don't think we're ever going to do it.
00:07:38,00:07:42,"But there was a geneticist, his surname was Sewell, I can't remember his first name, but"
00:07:42,00:07:45,he did lots of work with guinea pigs.
00:07:45,00:07:49,And he would always carry guinea pigs with him wherever he went.
00:07:49,00:07:53,"And when he was lecturing, he would keep them under his armpits to keep them nice and"
00:07:53,00:07:54,warm.
00:07:54,00:07:59,And one time he was doing the lecture and absolutely tilt one of the guinea pigs out
00:07:59,00:08:03,from under his armpit and started rubbing out the chalk from the board with it.
00:08:03,00:08:04,What the hell.
00:08:04,00:08:06,"There's too many things about that, can't be true."
00:08:06,00:08:07,I love that.
00:08:07,00:08:08,That's probably why we'd never gone with it.
00:08:08,00:08:09,I love it.
00:08:09,00:08:10,I love it.
00:08:10,00:08:11,I love it.
00:08:11,00:08:12,I love it.
00:08:12,00:08:13,I love it.
00:08:13,00:08:14,They go.
00:08:14,00:08:15,All the time.
00:08:15,00:08:16,You wouldn't be able to do anything you said.
00:08:16,00:08:17,Yeah.
00:08:17,00:08:18,"Especially if they're being squeezed in an armpit, I guess."
00:08:18,00:08:19,Yeah.
00:08:19,00:08:20,That's a real pressure point.
00:08:20,00:08:21,"You know, you'd have to have your arms quiet."
00:08:21,00:08:23,"He must have been quite muscular to have his arms a bit further out, because I keep my"
00:08:23,00:08:24,arms by my sides.
00:08:24,00:08:28,"He must have had an extra bit of shoulder that poked out a bit further, and then his arms"
00:08:28,00:08:30,fell down from that and left a gap.
00:08:30,00:08:31,Have you ever eaten guinea pig?
00:08:31,00:08:32,No.
00:08:32,00:08:33,No.
00:08:33,00:08:34,But I've never been to South America.
00:08:34,00:08:35,I have.
00:08:35,00:08:36,You've done both.
00:08:36,00:08:37,Both.
00:08:37,00:08:38,Yeah.
00:08:38,00:08:41,I'm one corresponded with the other.
00:08:41,00:08:45,"But yeah, I did eat guinea pig, and I'll need a little bit from my wife's plate, because I"
00:08:45,00:08:49,didn't feel like I could order it myself.
00:08:49,00:08:51,"And it was not very nice, and that's, yeah, really not really."
00:08:51,00:08:52,Good anecdote.
00:08:52,00:08:53,I agree.
00:08:53,00:08:54,That's what we've always said about small animals.
00:08:54,00:08:55,That's what we've always said about small animals.
00:08:55,00:08:56,Yeah.
00:08:56,00:08:57,The meat wasn't so bony.
00:08:57,00:08:58,It was.
00:08:58,00:08:59,"Tiny steaks, aren't they?"
00:08:59,00:09:00,Yeah.
00:09:00,00:09:04,"You'd have it maybe in a regu or something, but on its own, it's a bit of a sad proposition,"
00:09:04,00:09:05,I think.
00:09:05,00:09:08,Partly because they give love and happiness to so many children in the world over.
00:09:08,00:09:09,They're a burden.
00:09:09,00:09:10,Okay.
00:09:10,00:09:12,All parents wish they could be eaten by the end of the day.
00:09:12,00:09:15,"But in Peru, they are eaten all the time."
00:09:15,00:09:16,Street food.
00:09:16,00:09:17,Like crisps.
00:09:17,00:09:19,So I do want to do that.
00:09:19,00:09:24,You were talking about driving with this family who go driving a listen to fish.
00:09:24,00:09:27,Here is one about someone driving as well.
00:09:27,00:09:34,"This comes from Ferreri Dawn and they said that in August 2026, 200 metres of New Zealand"
00:09:34,00:09:38,State Highway 1 will be shipped to Singapore for repairs.
00:09:38,00:09:39,What?
00:09:39,00:09:41,That's a long way.
00:09:41,00:09:45,"Actually, I wonder if we should ship our potholes there, though."
00:09:45,00:09:51,"Well, the actual thing is that they're talking about the ferry, the links in North and South"
00:09:51,00:09:57,"Islands through the Cuckstreet, and legally it's considered a road, and they're in disrepair"
00:09:57,00:10:01,at the moment the ferries and so they're sending them to Singapore to be fixed.
00:10:01,00:10:03,"Legally, it's a road."
00:10:03,00:10:04,The ferry?
00:10:04,00:10:05,"The ferry's a road, yeah."
00:10:05,00:10:06,Wow.
00:10:06,00:10:07,"That's cool, isn't it?"
00:10:07,00:10:08,That's really cool.
00:10:08,00:10:09,That feels like satnav.
00:10:09,00:10:10,I've got some real cock-ups there.
00:10:10,00:10:11,Yeah.
00:10:11,00:10:12,Your road isn't present.
00:10:12,00:10:13,Yeah.
00:10:13,00:10:14,The road's moved.
00:10:14,00:10:15,Yeah.
00:10:15,00:10:17,"Because, like, most people, I think, are a lot of people would fly between the North and South"
00:10:17,00:10:18,Islands.
00:10:18,00:10:22,"Obviously, if you can't do that, or if you're taking lots of, like, the person who"
00:10:22,00:10:27,"you wrote in for Erie Don is a trucker, actually wrote this email while staring at Mount"
00:10:27,00:10:28,Dune.
00:10:28,00:10:29,Wow.
00:10:29,00:10:32,Which is the big mountain in the middle of the North Island.
00:10:32,00:10:33,From Lord of the Rings.
00:10:33,00:10:34,Yeah.
00:10:34,00:10:35,It's filmed there.
00:10:35,00:10:40,"And basically, you would have to go across the Cuckstreet, but it is, we've been to Wellington,"
00:10:40,00:10:42,it's the windiest city in the world.
00:10:42,00:10:45,"It's a very, very dodgy place to cross."
00:10:45,00:10:51,"The last time we were there on tour, I went for a jog, and I thought it was very windy."
00:10:51,00:10:53,"And that is a great anecdote, Andy."
00:10:53,00:10:56,What is it worst that the get a bit of a guinea pig once?
00:10:56,00:11:02,"Just say, yeah, I think it is, really, because how many of the listeners do you think have"
00:11:02,00:11:06,"ever been for a jog, how many of them have eaten guinea pigs?"
00:11:06,00:11:11,"So what I'm hearing is that mine was relatable, and he also was esoteric, but you can't say"
00:11:11,00:11:12,you're a late of a anecdote.
00:11:12,00:11:13,Do you know what?
00:11:13,00:11:16,"I got up in the morning and everyone else is going, ""Me too!"""
00:11:16,00:11:17,"Come on, Andy."
00:11:17,00:11:19,That story kills in a live setting.
00:11:19,00:11:20,I promise.
00:11:20,00:11:24,"I played golf and we're last in Wellington, and golf is a game where you really do not want"
00:11:24,00:11:25,it to be windy.
00:11:25,00:11:26,Yeah.
00:11:26,00:11:27,"It's very, very difficult."
00:11:27,00:11:28,"Still not relatable, see?"
00:11:28,00:11:29,"And yeah, it works."
00:11:29,00:11:32,"Right, here's another one."
00:11:32,00:11:39,"This is from an anonymous source, I don't know why, but the fact is this, Miami University"
00:11:39,00:11:41,is located in Oxford.
00:11:41,00:11:44,Miami University is located in Oxford.
00:11:44,00:11:49,"Miami is a, there's a public research university called Miami University, which is in Oxford."
00:11:49,00:11:50,In the UK?
00:11:50,00:11:51,No.
00:11:51,00:11:53,Oxford is in Ohio.
00:11:53,00:11:54,Okay.
00:11:54,00:11:55,Miami is in Florida.
00:11:55,00:11:58,Which Miami University is not.
00:11:58,00:11:59,So.
00:11:59,00:12:01,"And the Americans, they're messed up."
00:12:01,00:12:02,But it's also in Luxembourg.
00:12:02,00:12:06,"It has an outreach center in Luxembourg, but they thought this is Miami University."
00:12:06,00:12:11,"Is it the Luxembourg that's in Luxembourg, or there is actually a larger area of Luxembourg"
00:12:11,00:12:13,"that is in Belgium, I think?"
00:12:13,00:12:14,"Oh, where's that so?"
00:12:14,00:12:15,I think so.
00:12:15,00:12:16,What called Luxembourg?
00:12:16,00:12:17,"Yeah, yeah."
00:12:17,00:12:18,"No, this is in Luxembourg, Luxembourg."
00:12:18,00:12:19,Yeah.
00:12:19,00:12:22,"But this is Miami University in Oxford, Ohio."
00:12:22,00:12:27,"Miami, of course, the place Miami in Ohio is named after the Miami people who came from"
00:12:27,00:12:31,"Florida, but Indiana, Michigan, and Ohio."
00:12:31,00:12:32,What?
00:12:32,00:12:33,What?
00:12:33,00:12:37,"Well, they were originally also called the Twattwa."
00:12:37,00:12:39,So I think Miami is a better name.
00:12:39,00:12:46,"That was the Ayatollah's death wish against you, wasn't it?"
00:12:46,00:12:54,"I wish you the Twattwa against Andrew Hotsavari, we all wish we could."
00:12:54,00:13:00,"Okay, another one."
00:13:00,00:13:01,Yes.
00:13:01,00:13:05,This is from someone called Big Puna from California.
00:13:05,00:13:06,"First name, big second name, Puna."
00:13:06,00:13:07,I can only imagine.
00:13:07,00:13:08,Yep.
00:13:08,00:13:14,"I'm writing to you about the eucalyptus trees in California, lots of them."
00:13:14,00:13:17,And apparently they're just one big scam.
00:13:17,00:13:23,"So in California, they needed loads of timber in the 19th and 20th century."
00:13:23,00:13:27,"And someone started a rumor, he says the geniuses in Australia started rumors about how amazing"
00:13:27,00:13:31,eucalyptus trees were for building because there are loads of eucalyptus trees in Australia.
00:13:31,00:13:32,Okay.
00:13:32,00:13:34,So I guess they managed to get this rumor spreading that you should buy out so they're
00:13:34,00:13:35,really good for building.
00:13:35,00:13:36,They're not.
00:13:36,00:13:37,They're rubbish.
00:13:37,00:13:38,"I think eucalyptus is quite soft, but very soft wood."
00:13:38,00:13:40,So they sent a bunch over.
00:13:40,00:13:43,Imagine how nice your house would smell though.
00:13:43,00:13:44,That's really important.
00:13:44,00:13:45,You'd never get a cold.
00:13:45,00:13:46,Yeah.
00:13:46,00:13:51,"Worth it, even if you are in a three little pigs kind of fable a year later, when the wolf's"
00:13:51,00:13:52,blown it down.
00:13:52,00:13:57,"But yeah, there's eucalyptus trees now all over California, it's kind of known for them,"
00:13:57,00:14:00,"smells of it because they were meant for building it, it turns out you can't build anything"
00:14:00,00:14:01,out of them.
00:14:01,00:14:02,So.
00:14:02,00:14:03,That's great.
00:14:03,00:14:04,A lot of Antibody and stuff today.
00:14:04,00:14:05,"Australia, New Zealand."
00:14:05,00:14:06,"Oh, yes."
00:14:06,00:14:08,I've got something related to Ireland.
00:14:08,00:14:10,"Oh, yeah."
00:14:10,00:14:14,The Roma Catholic Church says gluten-free communion wafers cannot transubstantiate into
00:14:14,00:14:16,the body of Christ.
00:14:16,00:14:17,What?
00:14:17,00:14:18,Gluten-free.
00:14:18,00:14:19,Gluten-free.
00:14:19,00:14:20,Why?
00:14:20,00:14:21,Is that the special ingredient?
00:14:21,00:14:22,You have to have gluten in it.
00:14:22,00:14:23,That's where Jesus is.
00:14:23,00:14:25,He must be hiding in the gluten.
00:14:25,00:14:26,Very exciting.
00:14:26,00:14:28,I select the God particle and it's gluten.
00:14:28,00:14:29,Yeah.
00:14:29,00:14:30,That's.
00:14:30,00:14:31,Scream.
00:14:31,00:14:32,"Hegs both on, guys, in Switzerland."
00:14:32,00:14:33,Yeah.
00:14:33,00:14:34,It's all in English.
00:14:34,00:14:35,"The boat, apparently."
00:14:35,00:14:36,That's huge.
00:14:36,00:14:37,So.
00:14:37,00:14:38,So.
00:14:38,00:14:43,The reason I mention Ireland is because there's a very high proportion of celiacs in Ireland
00:14:43,00:14:45,and obviously a lot of Roman Catholics as well.
00:14:45,00:14:48,So this is a particular problem there.
00:14:48,00:14:55,So they do sell gluten-free hosts that have got so little gluten in that you can legally
00:14:55,00:14:56,call them gluten-free.
00:14:56,00:14:57,Right.
00:14:57,00:15:01,And even the worst celiacs hopefully won't be too affected by them.
00:15:01,00:15:03,"So if you saw them on the shelves, it would say gluten-free."
00:15:03,00:15:04,Yeah.
00:15:04,00:15:08,"But they call them low gluten because if you call them gluten-free, the priests will"
00:15:08,00:15:11,"say it's gluten-free, so we can't use this."
00:15:11,00:15:12,This is insane.
00:15:12,00:15:15,I would have thought that one way for most people would not call for any.
00:15:15,00:15:16,If you're celiac.
00:15:16,00:15:17,Yeah.
00:15:17,00:15:18,"If you're celiacs, it really is a really good thing."
00:15:18,00:15:21,"So my dad is celiac and it's just, it's poison to him, basically."
00:15:21,00:15:22,Right.
00:15:22,00:15:23,Yeah.
00:15:23,00:15:25,"But there must be moments when you're debating things as the Catholic church, when you're"
00:15:25,00:15:29,"like writing down and how much exactly gluten should there be in the way that, where"
00:15:29,00:15:31,"you go, this must be a bit bullshit now."
00:15:31,00:15:32,What are we doing?
00:15:32,00:15:33,"Well, I've got good news."
00:15:33,00:15:35,There is a loophole.
00:15:35,00:15:40,"And that is that you can take the body of Christ just as the blood of Christ, and it's all"
00:15:40,00:15:41,the same.
00:15:41,00:15:46,"So you can just have the wine, lovely stuff, but you have to make sure, like usually during"
00:15:46,00:15:50,"transubstantiation, they break some bread and put it in the wine, like when they're doing"
00:15:50,00:15:51,all the rigmarole.
00:15:51,00:15:52,Okay.
00:15:52,00:15:55,"So you have to make sure that hasn't happened, and also that there's no contamination with"
00:15:55,00:15:56,other people.
00:15:56,00:15:57,So you kind of need your own hip flask.
00:15:57,00:16:00,"God, it must be so annoying when the celiac I rocked up the church."
00:16:00,00:16:01,"Oh, is there again?"
00:16:01,00:16:02,Yeah.
00:16:02,00:16:05,"But if you're an alcoholic and a celiac and you're a child, this is oral."
00:16:05,00:16:06,Yeah.
00:16:06,00:16:11,"So what happens with the wine there, as in, is that alcohol-free, can you know why?"
00:16:11,00:16:12,It's not allowed to be alcohol-free either.
00:16:12,00:16:13,So it's alcohol and gluten?
00:16:13,00:16:17,I feel really like we've made progress with the whole thing today.
00:16:17,00:16:19,Jesus lives in the alcohol in the gluten.
00:16:19,00:16:20,Yeah.
00:16:20,00:16:21,Cool.
00:16:21,00:16:22,"Well, no, it can make complete sense now actually."
00:16:22,00:16:28,"You think for omnipresence, you'd also be in the nonglutin bit of a wafer."
00:16:28,00:16:31,"Well, gluten is just the protein that holds it together."
00:16:31,00:16:32,I didn't know what gluten was either of that.
00:16:32,00:16:34,I leured you into explaining what gluten is.
00:16:34,00:16:37,"You're going to just ask, ""I didn't know, no, no, no, no, no, no, I thought..."""
00:16:37,00:16:40,"I hate the way you do this at me, instead of asking people questions."
00:16:40,00:16:45,"And like, when you're lost and you're driving, you're like, ""Oh, I just, um, I just wonder"
00:16:45,00:16:50,"if there's a place nearby called Stockton,"" and then someone goes there, ""Oh, yeah, it's"
00:16:50,00:16:52,just down the road there on the left.
00:16:52,00:16:53,"Stockton."""
00:16:53,00:16:54,"Ah, treat you."
00:16:54,00:16:55,Yeah.
00:16:55,00:16:56,"Yeah, yeah."
00:16:56,00:16:57,"Yeah, they feel like there is."
00:16:57,00:16:58,"Well, we're driving."
00:16:58,00:16:59,Can I give you one more fact?
00:16:59,00:17:00,Yeah.
00:17:00,00:17:01,Last one.
00:17:01,00:17:09,"Ari Toon's Saminson writes, ""During the Second World War, Citroen,"" like French..."
00:17:09,00:17:10,"Ah, manufacturing."
00:17:10,00:17:11,Another omelette?
00:17:11,00:17:12,Yes.
00:17:12,00:17:13,Yes.
00:17:13,00:17:18,Citroen was forced to manufacture T-45 trucks for the German military.
00:17:18,00:17:19,Right?
00:17:19,00:17:20,"You see the factory, whatever."
00:17:20,00:17:24,But sabotage them in an unbelievably ingenious way.
00:17:24,00:17:25,How?
00:17:25,00:17:31,"Um, they put the R and the number five on the gearbox in the wrong place."
00:17:31,00:17:32,"Oh, my God."
00:17:32,00:17:35,"So every time you think you're going into the top gear, you actually go into reverse."
00:17:35,00:17:38,"And then the engine just jumps out of the bonnet and you thought, ""Yeah, yeah, do you know"
00:17:38,00:17:39,what?
00:17:39,00:17:40,"That's a really good idea."""
00:17:40,00:17:43,They painted fake tunnels on the side of cliffs.
00:17:43,00:17:44,That's it.
00:17:44,00:17:45,[laughs]
00:17:45,00:17:47,"Um, they..."
00:17:47,00:17:48,No seatbelts.
00:17:48,00:17:49,"Oh, that's good."
00:17:49,00:17:50,[laughs]
00:17:50,00:17:51,They're just like...
00:17:51,00:17:52,Is that a trick?
00:17:52,00:17:53,Yeah.
00:17:53,00:17:55,"Oh, well, we can't drive these."
00:17:55,00:17:59,They swapped all the omelettes on the Citroen for a diaria.
00:17:59,00:18:00,Yep.
00:18:00,00:18:01,That's it.
00:18:01,00:18:02,[laughs]
00:18:02,00:18:03,"Um, it's..."
00:18:03,00:18:05,"Your first one, James, was actually extremely close."
00:18:05,00:18:06,Oh.
00:18:06,00:18:07,What was the first one you said?
00:18:07,00:18:08,Something about reverse?
00:18:08,00:18:09,"Oh, yeah."
00:18:09,00:18:11,Just a little thing of the design that actually makes it really hard to drive.
00:18:11,00:18:13,So this is what they did.
00:18:13,00:18:14,They...
00:18:14,00:18:18,"They have dipsticks, right, showing how low the level of oil is in the engine."
00:18:18,00:18:25,"They simply moved the notch that marked full, several points down, so you'd fill it up"
00:18:25,00:18:29,"to the point where it looks like it's full, but the dipstick has been altered and actually"
00:18:29,00:18:31,there's not nearly enough oil in the engine and then it breaks down.
00:18:31,00:18:35,"That would work, but I mean, I've literally never checked my oil and I haven't broken down"
00:18:35,00:18:36,"yet, so..."
00:18:36,00:18:38,"They can go for a few years, can't they?"
00:18:38,00:18:42,My first car I never checked the oil and it did break down and actually it cost me a
00:18:42,00:18:45,"thousand pounds to get a new engine and when I got the new engine they said, ""Yeah,"
00:18:45,00:18:46,"you should have checked your oil."""
00:18:46,00:18:49,"Okay, so some people have been scuffed by it."
00:18:49,00:18:50,I was Nazi though.
00:18:50,00:18:51,Yeah.
00:18:51,00:18:56,"For fishy France, I think co-drivers must be changing the oil for me, actually, come to think"
00:18:56,00:18:57,of it.
00:18:57,00:18:58,"Also, I've got an electric car."
00:18:58,00:18:59,"Right, yeah, yeah."
00:18:59,00:19:00,"I mean, don't check the oil."
00:19:00,00:19:01,I don't know what you're checking.
00:19:01,00:19:03,Checking something.
00:19:03,00:19:06,"Yeah, anyway, I just thought that was an ingenious trick."
00:19:06,00:19:07,"Yeah, it was a trick."
00:19:07,00:19:12,"And that brings us to the end of your facts, but now we're going to dish out some facts"
00:19:12,00:19:19,"to you because if you join Clubfish, patreon.com/clubfish, and friend of the podcast level, you"
00:19:19,00:19:26,"will become the sponsor, the owner, the curator of one of our headline facts in perpetuity."
00:19:26,00:19:28,And we're going to dish out a bunch of those right now.
00:19:28,00:19:30,So let's get into it.
