start_hhmmss,end_hhmmss,text
00:02:13,00:02:15,"I think, you know, coded underneath it."
00:02:15,00:02:17,"Okay, but largely that's what it was."
00:02:17,00:02:18,Yeah.
00:02:18,00:02:22,"As I don't know the song, all I can think of is the Papa and Nicole Adverse."
00:02:22,00:02:23,That's why it's based on.
00:02:23,00:02:24,"Yeah, yeah."
00:02:24,00:02:27,"Papa Don't Preach, I've got a citron here."
00:02:27,00:02:28,That's right.
00:02:28,00:02:35,"I'm just going to say to forced all the emails, Renault, not citron."
00:02:35,00:02:37,"Oh, I knew it was that, but I thought no one's going to write it for that, are they?"
00:02:37,00:02:41,"James, you don't see the inbox like I see it."
00:02:41,00:02:45,"Yeah, so this comes in a long line of answer songs, as they're known."
00:02:45,00:02:46,Can I say one?
00:02:46,00:02:47,F-U-R-B.
00:02:47,00:02:48,Frankie.
00:02:48,00:02:49,"Frankie, that's the one I know."
00:02:49,00:02:55,"Well, that was the bit, that was massive in the 90s, I think it was, and it was basically a song."
00:02:55,00:02:58,Would you remember what his name was?
00:02:58,00:02:59,I can't remember.
00:02:59,00:03:01,But his song was F-U.
00:03:01,00:03:02,A-men.
00:03:02,00:03:04,"A-men, that's right."
00:03:04,00:03:09,And he just says F-U all the way through to this girl and then she says F-U-R-B.
00:03:09,00:03:12,"But she was, she didn't know him in real life."
00:03:12,00:03:18,Turns out she didn't and that was the big thing because at the time it was sold as if this was the genuine girlfriend and it was a sort of one-off.
00:03:18,00:03:26,But this goes back so far back. So Walter Riley and Christa Marlow traded answer pieces with each other.
00:03:26,00:03:27,Christa Marlow.
00:03:27,00:03:28,Christa Marlow and who is the first one?
00:03:28,00:03:29,Walter Riley.
00:03:29,00:03:30,"Oh, Walter Riley."
00:03:30,00:03:31,"Oh, Rally."
00:03:31,00:03:32,"Yeah, not Riley."
00:03:32,00:03:33,Walter Riley is just some guy.
00:03:33,00:03:36,Walter Rally is sailing to the New World and doing all of that.
00:03:36,00:03:37,"Oh, yeah, no, I'm not talking about him."
00:03:37,00:03:38,I'm talking about Walter Riley.
00:03:38,00:03:39,Got it.
00:03:39,00:03:40,Yeah.
00:03:40,00:03:41,Yeah.
00:03:41,00:03:48,"So it's some amazing pieces back in the 1500s. No, Rally, sorry, who wrote the passionate shepherd to his love."
00:03:48,00:03:51,And there was a reply which was the nymphs reply to the shepherd.
00:03:51,00:03:53,So it goes all the way back then.
00:03:53,00:03:55,It's not necessarily beef. It's just a reply.
00:03:55,00:03:56,It's a different perspective.
00:03:56,00:03:57,"Lamb, isn't it?"
00:03:57,00:04:01,"But yeah, Neil Sedacca wrote a Ocarol and reply to."
00:04:01,00:04:03,"Oh, Carolina by Shaggy."
00:04:03,00:04:07,I don't even know a second Shaggy song.
00:04:07,00:04:08,So that's amazing.
00:04:08,00:04:10,I don't even know any knowledge there.
00:04:10,00:04:14,Neil Sedacca wrote Ocarol and Carol King wrote O'Neal in reply to that.
00:04:14,00:04:16,"Oh, that's good."
00:04:16,00:04:20,"David Bowie wrote a, wrote a song."
00:04:20,00:04:23,"Oh, no, had an album called Low, L-O-W."
00:04:23,00:04:24,Yeah.
00:04:24,00:04:28,"And then there was a musician called Something Low, L-O-W-E."
00:04:28,00:04:31,And he released an album called Bowie Without the E.
00:04:31,00:04:32,Very nice.
00:04:32,00:04:33,Very nice.
00:04:33,00:04:35,I wish I could remember everything about it.
00:04:35,00:04:39,The first record released by Stiff Label.
00:04:39,00:04:42,Stiff Label that had madness in and a lot of other people.
00:04:42,00:04:47,"There's a crazy one, which is that John Lennon with the Beatles put out in my life."
00:04:47,00:04:52,"And his dad, who was not a singer, his dad was like a sailor."
00:04:52,00:04:53,He was out on the season.
00:04:53,00:04:55,That's why John didn't grow up with him.
00:04:55,00:04:59,He released a song that same year within the same month called That's My Life.
00:04:59,00:05:02,And it's been labeled as an answer song.
00:05:02,00:05:07,"But I think it was just jumping off the sort of coincidence of title to make it,"
00:05:07,00:05:09,so that he goes up in the charts with the name Lennon.
00:05:09,00:05:12,But what's amazing is he recorded it with a 30 piece orchestra
00:05:12,00:05:16,and two of the members of that orchestra were part of Jimmy Hendrix's experience band.
00:05:16,00:05:19,So it was Noel Redding and Mitch Mitchell.
00:05:19,00:05:23,The two people who defined Psychodelia along with Jimmy Hendrix
00:05:23,00:05:27,worked on a song with John Lennon's dad back in 1965.
00:05:27,00:05:28,Should we have another fact?
00:05:28,00:05:29,"Yeah, okay."
00:05:29,00:05:30,Here's one.
00:05:30,00:05:36,"This one, I seem to have become the repository for facts about sporting teams"
00:05:36,00:05:39,"with weird, wordy coincidences."
00:05:39,00:05:41,"Look, a sport fact comes into the inbox."
00:05:41,00:05:43,I think I'm not going near that.
00:05:43,00:05:44,I know who's the man.
00:05:44,00:05:50,"Yeah, well, fine on Carlson wrote in and said that between 1975 and 1988,"
00:05:50,00:05:55,the football club West Bromwich Albion went through a run of managers whose first names
00:05:55,00:06:01,"went Johnny Ronnie, John Ron, Ronnie, Ron, Johnny, Robbie, Ron and Ron."
00:06:01,00:06:03,Robbie sticks out of it.
00:06:03,00:06:05,Robbie sticks out of the mouth.
00:06:05,00:06:07,"Oh, that's so funny."
00:06:07,00:06:15,So Sveining found this on Twitter from a Twitter account called TouchlineX.
00:06:15,00:06:19,"But yeah, he checked it out and it was Johnny Tiles, Ronnie Allen, John Wilde, Ron Atkinson,"
00:06:19,00:06:24,"Ronnie Allen, Ron Wiley, Johnny Tiles, Robbie Styles, Ron Sanders, and Robbie Styles."
00:06:24,00:06:25,Johnny Tiles.
00:06:25,00:06:26,Johnny Tiles.
00:06:26,00:06:27,Tiles then Styles.
00:06:27,00:06:28,"Yeah, Tiles and Styles."
00:06:28,00:06:29,It's good.
00:06:29,00:06:30,It's amazing.
00:06:30,00:06:31,Absolutely amazing.
00:06:31,00:06:32,Was that a fact from someone called Carlson?
00:06:32,00:06:33,His surname is Carlson.
00:06:33,00:06:36,That's probably the best fact about football managers have ever heard.
00:06:36,00:06:37,"Yes, brilliant."
00:06:37,00:06:38,From Carlsburg.
00:06:38,00:06:39,That's a reference to Carlsburg.
00:06:39,00:06:40,Yeah.
00:06:40,00:06:42,"Okay, just for stalling the emails."
00:06:42,00:06:45,I think it's close enough.
00:06:45,00:06:50,"And at the same time, you sent me a fact from Aller Everback."
00:06:50,00:06:57,"And it is about Bodeglimpt, who won against a Fletico Madrid in the Champions League recently."
00:06:57,00:07:05,"And the goals were scored by Sirloff from Madrid, Siobold, and her."
00:07:05,00:07:10,And all of those names have got a circle with a line through it.
00:07:10,00:07:11,"You know, like..."
00:07:11,00:07:13,"Oh, with a..."
00:07:13,00:07:14,An ear.
00:07:14,00:07:15,Yeah.
00:07:15,00:07:18,What a wonderful fact.
00:07:18,00:07:19,"What a wonderful fact, yeah."
00:07:19,00:07:26,Aller said that it was maybe the greatest win for the letter E through all times.
00:07:26,00:07:29,His fact from Mike Abedulla.
00:07:29,00:07:33,Your fact bestowing at the end of Little Fish has probably had the intended effect here
00:07:33,00:07:35,and prompted me to go and listen to some old episodes.
00:07:35,00:07:36,"Guys, it works."
00:07:36,00:07:37,"Ah, yes, it works."
00:07:37,00:07:38,"Nice, brilliant."
00:07:38,00:07:44,"A friend of mine has worked on maintaining some old software, which uses something called the Pick Operating System."
00:07:44,00:07:48,"This product was named after one of its developers, Mr. Dick Pick."
00:07:48,00:07:49,"Oh, man."
00:07:49,00:07:51,I've looked this up.
00:07:51,00:07:53,"I can tell you, I got it wrong the first time."
00:07:53,00:07:56,I did not add Pick Operating System in quotes.
00:07:56,00:07:57,I was searched.
00:07:57,00:07:58,Dick Pick.
00:07:58,00:07:59,And...
00:07:59,00:08:00,Yeah.
00:08:00,00:08:01,How was it?
00:08:01,00:08:02,It was alright.
00:08:02,00:08:03,I scouted a mile.
00:08:03,00:08:07,"Lost an hour of time, but it was good."
00:08:07,00:08:11,"So, anyway, no, Dick Pick was a real guy who came up with the Pick Operating System."
00:08:11,00:08:12,That's fantastic.
00:08:12,00:08:14,I suppose he predated the Dick Pick.
00:08:14,00:08:15,That's wonderful.
00:08:15,00:08:16,Yeah.
00:08:16,00:08:17,That's a real thing.
00:08:17,00:08:19,It predated the Digital Dick Pick.
00:08:19,00:08:20,Absolutely.
00:08:20,00:08:21,Here's the analog.
00:08:21,00:08:22,Anyway.
00:08:22,00:08:24,Here's another one.
00:08:24,00:08:26,This is from Daniel Atkinson.
00:08:26,00:08:32,"It says, ""A little fact I discovered researching the 1985 Austrian wine poisonings."""
00:08:32,00:08:33,Oh.
00:08:33,00:08:37,"So, before I get to his fact, we should qualify what that is."
00:08:37,00:08:44,"1985 in Austria, there was an incident where all the wineries were found to be illegally adulterating their wines"
00:08:44,00:08:50,"by using an anti-freeze to make sure that it was sweeter, that it had that full-bodied taste,"
00:08:50,00:08:53,like one that was like a late harvest wine.
00:08:53,00:08:54,And was that illegal?
00:08:54,00:08:56,"Well, because it can make you blind."
00:08:56,00:08:57,There you go.
00:08:57,00:08:59,I thought we'd better draw that out.
00:08:59,00:09:01,"You know, anti-freeze sounds good, doesn't it?"
00:09:01,00:09:02,Sounds great.
00:09:02,00:09:04,"You know what, your wine freezing?"
00:09:04,00:09:08,"So, Austria, for a while, they were the third largest wine producer in the world."
00:09:08,00:09:09,Absolutely.
00:09:09,00:09:11,"And this absolutely decimated them because there was seem to be illegal,"
00:09:11,00:09:14,and they had to get rid of all of these bottles of wine.
00:09:14,00:09:19,"So, they ended up draining away 27 million liters of wine."
00:09:19,00:09:21,"So, 36 million bottles."
00:09:21,00:09:25,It was seven months worth of Austria's total wine exports.
00:09:25,00:09:27,And they did use it for useful things.
00:09:27,00:09:28,They started it.
00:09:28,00:09:30,"They started it for the cars, I presume."
00:09:30,00:09:31,"Well, yeah, and that's the thing."
00:09:31,00:09:33,They were using it for serious treatment plants.
00:09:33,00:09:37,They were using it on the roads as an anti-freeze.
00:09:37,00:09:38,I think you're right.
00:09:38,00:09:39,Yeah.
00:09:39,00:09:40,It's amazing.
00:09:40,00:09:43,But the fact that's been sent in by Daniel Atkinson
00:09:43,00:09:46,"is that apparently when the news eventually got out about the poison wine,"
00:09:46,00:09:50,"many countries in Europe banned not just wine from Austria,"
00:09:50,00:09:54,"but China and Japan accidentally banned all of Australia's wine as well,"
00:09:54,00:09:56,because of the similar names.
00:09:56,00:09:57,Copy to your careful.
00:09:57,00:09:58,"Yeah, that's very funny."
00:09:58,00:09:59,Very incredible.
00:09:59,00:10:03,"Okay, here is one from Declan Curry."
00:10:03,00:10:04,"And Declan says,"
00:10:04,00:10:08,"""My fact is if you walked around the whole earth on the equator,"
00:10:08,00:10:13,"your head would travel roughly 37 feet further than your feet."""
00:10:13,00:10:16,You want a curvature of the earth.
00:10:16,00:10:17,What?
00:10:17,00:10:20,"Yeah, so that's very dangerous, actually, isn't it?"
00:10:20,00:10:23,"Well, ending up with your head that much farther away from your feet."
00:10:23,00:10:26,"There were a few technical issues,"
00:10:26,00:10:28,such as the fact that most of the equator is underwater.
00:10:28,00:10:29,Sure.
00:10:29,00:10:30,Yes.
00:10:30,00:10:32,"But yeah, in theory, that's what would happen."
00:10:32,00:10:34,So what goes further your legs and your feet?
00:10:34,00:10:35,Your head goes.
00:10:35,00:10:38,"Yes, it's further away from the center of the earth."
00:10:38,00:10:39,That was a very good note.
00:10:39,00:10:40,It's amazing.
00:10:40,00:10:46,Can you think of any ways that you can tell how far away from the equator you are?
00:10:46,00:10:48,"Well, look around you."
00:10:48,00:10:50,"And if you can see a polar ice cap,"
00:10:50,00:10:52,you know you've got a way to go there.
00:10:52,00:10:55,How do you know you're not in the South Pole?
00:10:55,00:10:58,"Well, I suppose I'd look around for any polar bears."
00:10:58,00:11:01,"And if I can't see any polar bears, then I'm definitely in the South Pole."
00:11:01,00:11:03,"Yeah, I'll have to zoom."
00:11:03,00:11:04,Exactly.
00:11:04,00:11:05,You're shorter?
00:11:05,00:11:06,You're shorter?
00:11:06,00:11:08,"Yes, gravity pulling on you slight bits stronger."
00:11:08,00:11:09,That'll be it.
00:11:09,00:11:11,That you're just very slight shorter.
00:11:11,00:11:14,"It'll be very difficult for you to measure, I should think."
00:11:14,00:11:16,So what am I trying to tell you if I'm at the equator?
00:11:16,00:11:17,Just far away.
00:11:17,00:11:18,How can you tell?
00:11:18,00:11:20,How far away from the equator you are?
00:11:20,00:11:21,"You use Google Maps, wouldn't I?"
00:11:21,00:11:22,"I mean, on a practical level."
00:11:22,00:11:24,"Okay, your phone's not working."
00:11:24,00:11:25,"Oh, well, I'm stuffed."
00:11:25,00:11:29,I'll look around probably for any nearby trees with moss on them.
00:11:29,00:11:30,Okay.
00:11:30,00:11:35,"And if I, and you know, if I find trees with moss on them, I'm happy wherever I am in the world."
00:11:35,00:11:37,"Okay, trees is a good one."
00:11:37,00:11:38,Okay.
00:11:38,00:11:39,So there is one way you could do this.
00:11:39,00:11:42,This is the cook pine tree.
00:11:42,00:11:49,"And the cook pine tree bends a different amount, depending on how close to the equator you are."
00:11:49,00:11:55,"Admittedly, it doesn't grow in all places on earth, but wherever you are, if you can find a species of this tree,"
00:11:55,00:11:58,the amount that it's leaning will tell you your...
00:11:58,00:11:59,That's incredible.
00:11:59,00:12:00,That's really interesting.
00:12:00,00:12:01,That's really interesting.
00:12:01,00:12:04,Another way you can do it is you can speak to one of the locals.
00:12:04,00:12:10,"And if their language has more vowels than consonants, they're going to live closer to the equator."
00:12:10,00:12:11,Okay.
00:12:11,00:12:12,It's absolutely foolproof.
00:12:12,00:12:18,And you're saying that's less hard than measuring yourself.
00:12:18,00:12:22,"To like an angstrom of height, right?"
00:12:22,00:12:24,"I mean, how much taller are you?"
00:12:24,00:12:29,"Oh, I don't know. I was... I thought you had the answers."
00:12:29,00:12:31,I have the answers to my actual answers.
00:12:31,00:12:32,"But not my ones, I get it now."
00:12:32,00:12:33,But not your whimsical ones.
00:12:33,00:12:34,I get it.
00:12:34,00:12:35,Can I give you another one?
00:12:35,00:12:36,Yeah.
00:12:36,00:12:37,This is from Jonno Whitehead.
00:12:37,00:12:43,"I was listening to you and Dan brought up R-A-S syndrome, which stands for redundant acronym syndrome syndrome."
00:12:43,00:12:44,"Oh, yeah."
00:12:44,00:12:45,Lovely.
00:12:45,00:12:47,And I thought you'd appreciate this.
00:12:47,00:12:49,"We all know what a cuttlefish is, don't we?"
00:12:49,00:12:50,Cuttlefish?
00:12:50,00:12:51,Yeah.
00:12:51,00:12:52,Little sort of squid-y things.
00:12:52,00:12:55,"That oceanic and moloscoy, don't they?"
00:12:55,00:12:56,Yeah.
00:12:56,00:12:57,Yeah.
00:12:57,00:12:58,We all know what a cuttlefish is.
00:12:58,00:13:05,"Anyway, the cuttle in cuttlefish comes from the old English kudel, meaning cuttlefish."
00:13:05,00:13:08,So a cuttlefish is a cuttlefish fish.
00:13:08,00:13:09,That's good.
00:13:09,00:13:10,That is good.
00:13:10,00:13:11,"Pleasing, isn't it?"
00:13:11,00:13:15,And I had a little extra look into what cuttlefish comes from.
00:13:15,00:13:20,"The kudel either comes from the middle low German kudel, meaning container."
00:13:20,00:13:25,"All the old Norse codi, which means cushion or testicle."
00:13:25,00:13:26,Oh.
00:13:26,00:13:28,All the old English cod.
00:13:28,00:13:32,"Oh, when cod actually comes from the same as testicle actually, like a cuttlefish."
00:13:32,00:13:35,I read that cod and cod piece were not--
00:13:35,00:13:37,"Oh, sorry, the testicle cod, not the fish cod."
00:13:37,00:13:38,"Yes, you're absolutely right."
00:13:38,00:13:40,"Kudel is where cod piece comes from, exactly."
00:13:40,00:13:41,Yeah.
00:13:41,00:13:42,Exactly.
00:13:42,00:13:43,Interesting.
00:13:43,00:13:45,And why do we think that it's called that?
00:13:45,00:13:48,Is it like the shell that you would use as a cuttlefish or something?
00:13:48,00:13:50,Kudel.
00:13:50,00:13:52,"Yeah, I think so."
00:13:52,00:13:57,"I think that's either it or it's like a cushion or it's like a testicle, which would be the old English."
00:13:57,00:13:59,Is it called some fish where you get cpia from?
00:13:59,00:14:00,"Like, do you have an old photographs?"
00:14:00,00:14:01,I don't know.
00:14:01,00:14:07,"I mean, you put a cuttlefish shell in the base of a parrot's cage for it to have something to chew on."
00:14:07,00:14:08,That's true.
00:14:08,00:14:09,Yeah.
00:14:09,00:14:11,That's why they all dream to be when they're older.
00:14:11,00:14:16,"There's a good RIS syndrome one that I remember now, which is DC Comics."
00:14:16,00:14:17,"Oh, is it?"
00:14:17,00:14:18,It's DC Comics.
00:14:18,00:14:19,Yeah.
00:14:19,00:14:20,"Well, Detective Comics."
00:14:20,00:14:21,Comics.
00:14:21,00:14:22,Is that right?
00:14:22,00:14:23,It's in there.
00:14:23,00:14:27,"And then somehow someone picked me up for this because I got it wrong in my book, which was"
00:14:27,00:14:28,I wrote the HIV virus.
00:14:28,00:14:31,"Of course, the V is virus."
00:14:31,00:14:32,I think it's fine.
00:14:32,00:14:33,Yeah.
00:14:33,00:14:34,I think so too.
00:14:34,00:14:37,I don't mind you putting virus in there just to make sure everyone knows what you're talking about.
00:14:37,00:14:41,That's what I said to the brain surgeon and he was not buying it.
00:14:41,00:14:46,He got his friend the rocket scientist involved.
00:14:46,00:14:48,That was a fact from Andrew Joseph Perez.
00:14:48,00:14:53,And they say that the man who was arrested for vandalising Donald Trump's star on the Hollywood
00:14:53,00:14:59,Walk of Fame in 2016 offered to bail out the man who was arrested for vandalising Donald
00:14:59,00:15:02,Trump's star on the Hollywood Walk of Fame in 2018.
00:15:02,00:15:03,"Well, that's nice."
00:15:03,00:15:04,Isn't it?
00:15:04,00:15:05,That's a club.
00:15:05,00:15:06,What a family.
00:15:06,00:15:07,Yeah.
00:15:07,00:15:08,Yeah.
00:15:08,00:15:09,It's casting it onto the next page.
00:15:09,00:15:10,Pay it forward.
00:15:10,00:15:11,Yeah.
00:15:11,00:15:12,Did they do anything especially in music for the star?
00:15:12,00:15:13,Not really.
00:15:13,00:15:16,"Yeah, and it wasn't very interesting."
00:15:16,00:15:17,I've got to say.
00:15:17,00:15:19,I got facts about the Hollywood Walk of Fame though.
00:15:19,00:15:20,Yeah.
00:15:20,00:15:23,So who of these people has the biggest star?
00:15:23,00:15:24,Oh.
00:15:24,00:15:29,"Angelina Jolie, George Clooney, Leonardo DiCaprio, Ben Affleck, Stanley Kubrick, Brad Pitt,"
00:15:29,00:15:31,"Jim Carrey, or Al Pacino?"
00:15:31,00:15:32,Bloody hell.
00:15:32,00:15:33,Who has the biggest star?
00:15:33,00:15:34,Yeah.
00:15:34,00:15:36,Because they're all basically the same size.
00:15:36,00:15:39,"They're all the same size, but there are some differences in some of the stars."
00:15:39,00:15:42,"For instance, the Apollo 11 crew have stars on there."
00:15:42,00:15:43,But they're in the shape of moons.
00:15:43,00:15:44,"Oh, that's clever."
00:15:44,00:15:45,Okay.
00:15:45,00:15:46,Because they're way into the moon.
00:15:46,00:15:47,Yeah.
00:15:47,00:15:48,That's pretty good.
00:15:48,00:15:49,Oh.
00:15:49,00:15:50,I get it now.
00:15:50,00:15:51,Yeah.
00:15:51,00:15:55,So I've been to the Hollywood Walk of Fame.
00:15:55,00:15:56,I've walked down.
00:15:56,00:15:57,Same here.
00:15:57,00:15:58,I was looking for you.
00:15:58,00:15:59,I was very disappointed.
00:15:59,00:16:00,I can't.
00:16:00,00:16:03,Is one of them got a comically big star?
00:16:03,00:16:10,"Jolie, Clooney, DiCaprio, Affleck, Kubrick, Pitt, Carrey, Pacino, Kubrick, because Kubrick"
00:16:10,00:16:12,did 2001 space Odyssey.
00:16:12,00:16:13,And the moon landing.
00:16:13,00:16:14,Of course.
00:16:14,00:16:15,Yeah.
00:16:15,00:16:17,I'll say Kubrick.
00:16:17,00:16:18,Dad.
00:16:18,00:16:21,I'm going to say Jim Carrey.
00:16:21,00:16:22,And I have no reasoning for it.
00:16:22,00:16:27,"Well, the answer is none of them has a star on the Hollywood Walk of Fame."
00:16:27,00:16:28,It was a trick.
00:16:28,00:16:29,"Oh, that is a good trick."
00:16:29,00:16:30,Yeah.
00:16:30,00:16:31,Great prank.
00:16:31,00:16:32,Isn't it?
00:16:32,00:16:33,Isn't it weird?
00:16:33,00:16:34,Because they're all pretty big names.
00:16:34,00:16:35,Yes.
00:16:35,00:16:39,"None of them as ever, as far as I can see, say, said why they don't have it."
00:16:39,00:16:44,"But you need to be nominated to start off with, I imagine all these people have been."
00:16:44,00:16:48,But then you have to pay a sponsorship fee every year.
00:16:48,00:16:50,And you have to attend the unveiling.
00:16:50,00:16:51,"Oh, yeah."
00:16:51,00:16:52,So it's a bit of a scam.
00:16:52,00:16:53,Exactly.
00:16:53,00:16:56,"And they've had a rough few years, all of those Brad Pitt, Jim Carrey."
00:16:56,00:16:58,"They don't really have the dosh, I don't think."
00:16:58,00:16:59,"Oh, yeah."
00:16:59,00:17:00,But it is what?
00:17:00,00:17:01,You have to pay.
00:17:01,00:17:02,Yeah.
00:17:02,00:17:03,You have to maintain.
00:17:03,00:17:04,That's nuts.
00:17:04,00:17:05,Yeah.
00:17:05,00:17:06,"No, thank you."
00:17:06,00:17:07,Is that why you don't have that?
00:17:07,00:17:08,That's why Andy's not God is yet.
00:17:08,00:17:11,"No, I have to wait through a dozen emails a day for those guys."
00:17:11,00:17:14,"Please, sir."
00:17:14,00:17:21,Here's one.
00:17:21,00:17:22,Okay.
00:17:22,00:17:25,From Chris Squire's great name.
00:17:25,00:17:26,We talked about the Chicago River.
00:17:26,00:17:27,Do you remember?
00:17:27,00:17:28,Yeah.
00:17:28,00:17:29,With John Lloyd.
00:17:29,00:17:30,We did.
00:17:30,00:17:31,"And it's, you know, it used to be very, very filthy."
00:17:31,00:17:35,There is someone follows me on Instagram called The Real Dave Matthews.
00:17:35,00:17:36,Of Dave Matthew's band.
00:17:36,00:17:37,I don't know if it's him or not.
00:17:37,00:17:38,Has he got a little tick?
00:17:38,00:17:39,Sounds like him.
00:17:39,00:17:40,I can't.
00:17:40,00:17:41,I didn't check.
00:17:41,00:17:44,But I just got a follow from someone called The Real Dave Matthews.
00:17:44,00:17:45,That was very excited.
00:17:45,00:17:46,Yeah.
00:17:46,00:17:47,Yeah.
00:17:47,00:17:52,Because regular listeners will know that we talked about the Dave Matthews band whose bus went
00:17:52,00:17:56,over the bridge of the Chicago River dump tech instruments on the tourist boat.
00:17:56,00:17:57,Hello.
00:17:57,00:17:58,Not on purpose.
00:17:58,00:17:59,As far as we know.
00:17:59,00:18:00,Yeah.
00:18:00,00:18:02,"Well, so you two have an interacted."
00:18:02,00:18:03,You're just.
00:18:03,00:18:04,I saw that he's a fella.
00:18:04,00:18:05,Right.
00:18:05,00:18:06,I don't follow him.
00:18:06,00:18:08,"I can't see his, um, or hers."
00:18:08,00:18:09,I don't know.
00:18:09,00:18:14,"It could be a female Dave Matthews, but I can't see their Instagram stuff because I'm not following"
00:18:14,00:18:15,them.
00:18:15,00:18:16,I see.
00:18:16,00:18:17,Right.
00:18:17,00:18:18,Sounds like Dave Matthews to me.
00:18:18,00:18:19,Sounds like The Real One.
00:18:19,00:18:20,"Well, yeah."
00:18:20,00:18:22,"I mean, on the cursory examination, it sounds like The Real Dave Matthews."
00:18:22,00:18:23,"Yeah, but it's so easy."
00:18:23,00:18:26,You'd like to just make a fake The Real Dave Matthews.
00:18:26,00:18:27,On the internet.
00:18:27,00:18:29,No one knows if your Dave Matthews are not.
00:18:29,00:18:34,"Chris writes, you missed the most interesting fact about the Chicago River."
00:18:34,00:18:35,What a challenge.
00:18:35,00:18:37,And I thought we can't have done it.
00:18:37,00:18:38,I think we did.
00:18:38,00:18:39,Really.
00:18:39,00:18:40,Yeah.
00:18:40,00:18:42,"In 1900, it changed direction."
00:18:42,00:18:43,Oh.
00:18:43,00:18:44,Oh.
00:18:44,00:18:45,This is so wild.
00:18:45,00:18:46,I just didn't know it at all.
00:18:46,00:18:48,"It used to be really horrible, right?"
00:18:48,00:18:50,And it used to empty into Lake Michigan.
00:18:50,00:18:51,Yeah.
00:18:51,00:18:55,Which is where the principal water source for the city of Chicago.
00:18:55,00:18:56,Yeah.
00:18:56,00:18:59,So if you're taking water from the lake and it's taking water from the river and there's all
00:18:59,00:19:02,"sorts of horrible gunk in the river, you've got problems."
00:19:02,00:19:05,"They see you've got cholera, which happened plenty."
00:19:05,00:19:08,"And in 1871, they were trying to stabilize the local canal."
00:19:08,00:19:09,They pumped some water in.
00:19:09,00:19:12,It temporarily reversed the flow of the Chicago River.
00:19:12,00:19:15,"And they thought, hang on, this is an idea."
00:19:15,00:19:20,And so they created a canal to imitate a downhill direction for the river.
00:19:20,00:19:24,Moved millions and millions of cubic yards of earth.
00:19:24,00:19:27,"And these days, it runs out of Lake Michigan."
00:19:27,00:19:30,"And down eventually into the Gulf of Mexico, fire another river."
00:19:30,00:19:31,Is that right?
00:19:31,00:19:32,It's not stunning.
00:19:32,00:19:33,That's very cool.
00:19:33,00:19:34,They just reversed it.
00:19:34,00:19:36,"They raised Chicago around that time, didn't they?"
00:19:36,00:19:40,"Remember, the entire city was raised by like a meter outside."
00:19:40,00:19:41,Really?
00:19:41,00:19:42,What?
00:19:42,00:19:43,I think that's right.
00:19:43,00:19:44,"I think, yeah, it's ringing a bell."
00:19:44,00:19:46,I wonder if this was part of the same thing.
00:19:46,00:19:47,"What, why do they?"
00:19:47,00:19:50,"Well, I think the problem is I can't really remember."
00:19:50,00:19:52,But I'm sure they did it.
00:19:52,00:19:53,"Well, it's my fun."
00:19:53,00:19:54,Let me just quickly check it.
00:19:54,00:19:56,"You see, talk amongst yourselves for a minute."
00:19:56,00:19:58,Don't you watched anything good lately?
00:19:58,00:20:00,I started watching White Lotus.
00:20:00,00:20:01,"Oh, yeah."
00:20:01,00:20:02,It's good.
