start_hhmmss,end_hhmmss,text
00:06:12,00:06:14,And they decided to put him in jail.
00:06:14,00:06:18,"And they used his grain elevators, evidence against him,"
00:06:18,00:06:25,"and said the fact that you haven't used any nails proves that you were trying to sabotage the entire system,"
00:06:25,00:06:28,"and that you were going to go in one day and just pull like a game of jenga,"
00:06:28,00:06:30,"and just pull a little bit out, and it was going to collapse."
00:06:30,00:06:31,"Oh, wow."
00:06:31,00:06:33,Why do you need to elevate grain?
00:06:33,00:06:39,"I would have thought the main challenge is in transporting it,"
00:06:39,00:06:42,maybe keeping it nice and cool or whatever you do with grain.
00:06:42,00:06:44,I come from a long line of farmers.
00:06:44,00:06:45,Yeah.
00:06:45,00:06:48,And we run it out of time for that.
00:06:48,00:06:53,"You get up to the top of a building, and then you have a big slide that delivers it everywhere else."
00:06:53,00:06:54,Yeah.
00:06:54,00:06:55,"Well, like it into a silo, isn't it?"
00:06:55,00:06:56,I'm guessing.
00:06:56,00:06:57,I am guessing.
00:06:57,00:06:58,Okay.
00:06:58,00:07:00,Do you guys know why we're going there with Bepi Colombo?
00:07:00,00:07:03,"There are a few reasons, obviously, they're performing multiple experiments,"
00:07:03,00:07:08,"but one of the reasons is because a lot of scientists say,"
00:07:08,00:07:10,"""Markery shouldn't be there. It shouldn't exist."""
00:07:10,00:07:12,So they're just checking that it is?
00:07:12,00:07:15,I think the double-checking that it's actually there.
00:07:15,00:07:17,How so? How should it not?
00:07:17,00:07:20,"If you were mapping out how the solar system functioned,"
00:07:20,00:07:23,"it shouldn't buy the gravity, buy the density of the planet, it should have been pulled in."
00:07:23,00:07:26,"It just doesn't make sense, and they're trying to work out."
00:07:26,00:07:28,"I absolutely love that there's someone that knows the science here,"
00:07:28,00:07:30,and he's nodding every time I get something right.
00:07:30,00:07:32,Are there any brain experts?
00:07:32,00:07:38,"Can I tell you, Dan, you love a sort of space disaster,"
00:07:38,00:07:40,"or a potential space disaster, like Apollo 13?"
00:07:40,00:07:43,I like it when they have Earth and disaster.
00:07:43,00:07:47,"Let's talk about Apollo 13, the ending."
00:07:47,00:07:52,"I thought you might like this, because the Mariner 10 voyage,"
00:07:52,00:07:56,"the first satellite sent off, I think it was 1974, it went."
00:07:56,00:07:59,It went wrong in all these interesting ways.
00:07:59,00:08:03,"About a month after launch, it just switched for no reason that anyone could tell"
00:08:03,00:08:06,from main power to backup power.
00:08:06,00:08:08,"That's a problem, because then you don't have a backup,"
00:08:08,00:08:12,"because you're already using the backup, but there wasn't any way to get it back on main power."
00:08:12,00:08:16,"The other amazing thing was that the paint was flaking off a little bit,"
00:08:16,00:08:19,"doesn't sound like a huge problem, it's just the paint."
00:08:19,00:08:25,"But these tiny flecks of paint were going past the star tracker,"
00:08:25,00:08:29,"and the way that Mariner 10 was navigating was with a star tracker,"
00:08:29,00:08:33,and it needed to keep its eye on the canopus.
00:08:33,00:08:37,"Every time it saw a little fleck of paint go past bright and white,"
00:08:37,00:08:40,"it thought all great, and just started changing direction."
00:08:40,00:08:43,"Nightmare, and they had to just correct it all the time,"
00:08:43,00:08:45,and it was constantly having to be redirected.
00:08:45,00:08:49,"Slightly remember when they had AI that was doing the camera work for a football game,"
00:08:49,00:08:51,"and they would just follow the football,"
00:08:51,00:08:54,"but then it accidentally saw the bold head of the linesman,"
00:08:54,00:08:57,and it just followed him for the entire game.
00:08:57,00:09:01,"That really happened, yeah, beautiful."
00:09:01,00:09:05,"It's so funny, it's really hot there, that's the other thing, right?"
00:09:05,00:09:06,It is so unbelievably hot.
00:09:06,00:09:07,Yeah.
00:09:07,00:09:09,"As discussed, when it's not unbelievably cold."
00:09:09,00:09:10,"Yeah, yeah."
00:09:10,00:09:14,"When you're on the other side, and at one point they thought that Mercury didn't spin around,"
00:09:14,00:09:18,"so they thought the far side of Mercury was probably the coldest bit of the solar system,"
00:09:18,00:09:21,"because it was just purely, it gets so so cold,"
00:09:21,00:09:25,"but the front side facing the sun, that's really hot."
00:09:25,00:09:29,"And so getting these satellites there is proving to be,"
00:09:29,00:09:32,"we've had to use amazing technology, so they have a solar array,"
00:09:32,00:09:35,"which is how they're powering it, it's so hot when they get that close,"
00:09:35,00:09:38,they can't even point the solar panels towards the sun.
00:09:38,00:09:42,"They have to, like, gently kind of like suggest the sun is over there,"
00:09:42,00:09:44,because it's still going to heat it up.
00:09:44,00:09:45,It's not working.
00:09:45,00:09:46,It's flirting with the sun.
00:09:46,00:09:47,"Yeah, exactly."
00:09:47,00:09:48,It just needs to stay on such an angle.
00:09:48,00:09:49,"Otherwise, it would just burn out."
00:09:49,00:09:52,"It would just be too much energy, and it's, yeah."
00:09:52,00:09:54,"Well, you know what it does with the solar power?"
00:09:54,00:09:58,"It turns xenon gas into a charged stream of plasma,"
00:09:58,00:10:02,which is then fired out as the solar propulsion thruster.
00:10:02,00:10:05,I didn't know we had solar propulsion thrusters.
00:10:05,00:10:10,"And in fact, if we had just on that, rather than going with this slingshot system,"
00:10:10,00:10:14,"it would have taken seven years to get there, will it?"
00:10:14,00:10:17,"By this point, whereas if we'd just been doing the thruster mechanism,"
00:10:17,00:10:19,it would have taken a couple of months.
00:10:19,00:10:22,So it could have done with some more plasma streams.
00:10:22,00:10:25,"But then it would have just speared into the sun, or speared into the sun."
00:10:25,00:10:27,"No, no, it just uses so much fuel."
00:10:27,00:10:29,"Oh, yeah, we should have say that the slingshot mechanism is so useful"
00:10:29,00:10:33,"because it uses hardly any fuel, because what you're doing is you're using the gravity"
00:10:33,00:10:36,of Venus and Earth and Mercury to get yourself there.
00:10:36,00:10:37,Right.
00:10:37,00:10:38,So you just need to be huge for that.
00:10:38,00:10:40,It's very hard to get fuel outside of Earth.
00:10:40,00:10:42,It's like a bloody electric charger.
00:10:42,00:10:47,Something you have to be really careful about on Mercury is making plans.
00:10:47,00:10:51,"Because if you tell someone, I'll see you in three days."
00:10:51,00:10:54,What kind of day are you talking about?
00:10:54,00:10:57,"So in fact, quiz question, what's the definition of a day?"
00:10:57,00:11:00,The planet spins around once on its axis.
00:11:00,00:11:03,Is that what everybody thinks?
00:11:03,00:11:06,You idiot.
00:11:06,00:11:08,Idiot.
00:11:08,00:11:13,The definition of a day is the time it takes for the sun to return to the same place in the sky.
00:11:13,00:11:15,"In the sky, yeah."
00:11:15,00:11:16,So 24.
00:11:16,00:11:21,It's always in the same place in the sky.
00:11:21,00:11:22,"No, it's not."
00:11:22,00:11:23,It's always in the same place.
00:11:23,00:11:24,"No, it's not."
00:11:24,00:11:25,It's not in the same place.
00:11:25,00:11:28,It's not.
00:11:28,00:11:30,It's always in the same place.
00:11:30,00:11:31,We go around it.
00:11:31,00:11:34,"I mean, don't go anticapernican on me, right?"
00:11:34,00:11:35,That's the...
00:11:35,00:11:37,"Okay, it's not in the same place in the sky, but it's..."
00:11:37,00:11:38,To your eyes.
00:11:38,00:11:39,To your eyes.
00:11:39,00:11:40,That's the definition of a day.
00:11:40,00:11:42,"Yes, well, the day that you would talk about."
00:11:42,00:11:43,So that's what takes 24 hours.
00:11:43,00:11:44,Okay.
00:11:44,00:11:48,The time it takes for Earth to do a full axis is 23 hours and 56 minutes.
00:11:48,00:11:50,"And that's because, at the same time,"
00:11:50,00:11:51,it's spinning on its own axis.
00:11:51,00:11:53,The Earth is rotating around the sun.
00:11:53,00:11:56,"So if you imagine it going round, it spins on its own axis."
00:11:56,00:11:58,"And by the time it's done a 360 degree spin,"
00:11:58,00:12:00,it's moved a bit round the sun.
00:12:00,00:12:02,"So to point still directly towards the sun,"
00:12:02,00:12:04,it needs to spin one degree more.
00:12:04,00:12:06,Not a big deal on Earth.
00:12:06,00:12:09,"On Mercury, because it orbits the sun,"
00:12:09,00:12:12,at quite a similar speed to the speed it orbits on its axis.
00:12:12,00:12:15,"So it spins on its axis very, very slowly."
00:12:15,00:12:18,The two different kinds of day are very different.
00:12:18,00:12:21,"So a sidereal day, which I'm sure you all know,"
00:12:21,00:12:23,is the time it takes to spin on your own axis.
00:12:23,00:12:24,Your own axis.
00:12:24,00:12:27,"Sorry, damn, I should let you take over from here."
00:12:27,00:12:29,"Give me a chance to at least jump in, yeah."
00:12:29,00:12:33,"23 hours, 56 minutes on Earth, 59 days on Mercury."
00:12:33,00:12:38,"A solar day, 24 hours on Earth, 176 days on Mercury."
00:12:38,00:12:41,"So if you say, I'll see you in three days,"
00:12:41,00:12:44,"you could be out by like, I don't know, what's the mass?"
00:12:44,00:12:45,A year and a half.
00:12:45,00:12:47,So I'm just saying there's something to worry about.
00:12:47,00:12:49,"Yeah, yeah, yeah, yeah."
00:12:49,00:12:51,I think maybe we shouldn't go after all.
00:12:51,00:13:01,"Why don't we get to fact number two, and that is Andy."
00:13:01,00:13:08,"My fact is, a female boffin is technically known as a boffin."
00:13:08,00:13:10,Okay.
00:13:10,00:13:15,"So technically, according to the book,"
00:13:15,00:13:17,the rise of the boffin.
00:13:17,00:13:18,Okay.
00:13:18,00:13:25,"By Ron W. Clarke, this is a book about the history of boffins and boffinology."
00:13:25,00:13:30,And boffin had a very specific meaning for a long time.
00:13:30,00:13:34,"Boffins were kind of, they were, they were a cadre of mostly men,"
00:13:34,00:13:37,sort of male research scientists during the Second World War
00:13:37,00:13:39,who were working on weird and wonderful experiments.
00:13:39,00:13:43,And that's where the word came into kind of modern use.
00:13:43,00:13:45,"But this book, I just picked it up."
00:13:45,00:13:49,"There's a copy in the, in the basement, because we were lucky to get a kind of backstage tour of the Royal Institution."
00:13:49,00:13:53,"And on, there it is, page one, it says a female boffin, of course, is a boffin."
00:13:53,00:13:54,Cool.
00:13:54,00:13:58,"And one thing, because I think we'll probably talk about a few more kind of brilliant women from the RIS history."
00:13:58,00:14:04,"But the boffins from the Second World War, they were sent down to a place on the English Channel, right?"
00:14:04,00:14:06,And they were doing the first work on radar.
00:14:06,00:14:08,"So it was massively important for the war effort, you know,"
00:14:08,00:14:12,"it was mentally important for the Battle of Britain, for all sorts of areas, you know,"
00:14:12,00:14:15,having functioning radar was a huge advantage.
00:14:15,00:14:20,"The thing is, it was directly under a bombing route that the Luftwaffe frequently flew over during the Battle of Britain."
00:14:20,00:14:23,"But it didn't look like very much, it just looked like an army camp, right?"
00:14:23,00:14:29,"It was bombed once, and this could have been absolutely catastrophic to the British War effort."
00:14:29,00:14:33,"But fortunately, later, after all the dust had settled on the war,"
00:14:33,00:14:35,"they asked the Luftwaffe, why didn't you bomb it more?"
00:14:35,00:14:41,"And they said, oh yeah, well, we assumed you wouldn't put anything important under a major flight route for the Luftwaffe."
00:14:41,00:14:45,"Like, you'd have to be unbelievably stupid to do that."
00:14:45,00:14:47,So we assumed it was just a kind of piddling little army camp.
00:14:47,00:14:50,"How the double bluff, the double bluff, the double bluff, yeah."
00:14:50,00:14:55,"And the word boffin, we should just say, comes from our mutual friend, by Charles Dickens,"
00:14:55,00:14:59,"and there's a character called Nicodemius Boffin, who is like an uneducated dustman."
00:14:59,00:15:05,He wins a load of money and decides to educate himself by reading lots of books and doing that kind of thing.
00:15:05,00:15:12,"And we think that's where it comes from, although there had been a meaning of like an officer, like an old dodgering officer,"
00:15:12,00:15:17,"in the war was a buffing, and that doesn't quite work with this, but I think certainly that seems to be most..."
00:15:17,00:15:19,"It's in loads of books, there's a family in the Hobbit called The Boffins."
00:15:19,00:15:23,"Yeah, it seems to be a really, I guess it's quite, and it's a fun word, isn't it?"
00:15:23,00:15:24,It's a fun word.
00:15:24,00:15:26,"But boffin is not caught on, presumably."
00:15:26,00:15:28,Not just this book.
00:15:28,00:15:29,Just this one book.
00:15:29,00:15:31,"Yeah, like page one."
00:15:31,00:15:32,Yeah.
00:15:32,00:15:33,"We're going to make it, are we going to make it happen?"
00:15:33,00:15:34,Let's make boffins happen.
00:15:34,00:15:37,"This is sort of a home of boffins, the RI."
00:15:37,00:15:42,Would it have done so well if it weren't for the boffins of the very start of the 1800s?
00:15:42,00:15:48,"Maybe not, because I was very surprised to know that the audiences in this lecture theatre,"
00:15:48,00:15:52,"which was where all the greatest scientific discoveries were basically distributed to the public,"
00:15:52,00:16:00,"were more than half female, and it's because the RI employed socialites to make it cool to go to science lectures."
00:16:00,00:16:03,"Guys, I got a question for you, so look at the audience here."
00:16:03,00:16:11,What kind of what word do you think was one of the most common to describe the audience at the Royal Institution?
00:16:11,00:16:12,Oh.
00:16:12,00:16:16,"This is something noted by Sir William Henry Bragg, who was Nobel Prize winner."
00:16:16,00:16:18,Someone shouted nerd from the audience.
00:16:18,00:16:19,Nerd?
00:16:19,00:16:20,Yeah.
00:16:20,00:16:21,Not nerd.
00:16:21,00:16:22,Odd?
00:16:22,00:16:25,"No, we're talking about the old audience."
00:16:25,00:16:26,"No, you're sorry."
00:16:26,00:16:28,Is it positive or negative?
00:16:28,00:16:29,It's positive.
00:16:29,00:16:30,"Oh, cool."
00:16:30,00:16:31,Cool.
00:16:31,00:16:33,Cool dude is close enough.
00:16:33,00:16:34,"Fashion, fashionable."
00:16:34,00:16:38,"And like Hannah said, it was a very fashionable place for people to come."
00:16:38,00:16:44,"And also, as well as like sending the socialites out, you would be able to get discount lecture rates"
00:16:44,00:16:47,if you gave your daughters or your best friends tickets.
00:16:47,00:16:50,They would get cheaper tickets to get more women in.
00:16:50,00:16:51,"Oh, nice."
00:16:51,00:16:56,"Oh, one of those signed someone else up, and you'll get half price off, and they'll get half price off."
00:16:56,00:17:00,Things are my keep meaning to forward that email to you guys about Airbnb.
00:17:00,00:17:01,Oh.
00:17:01,00:17:03,"It's more like, use the offer code ""Fish""."
00:17:03,00:17:08,Can I tell you one of my favourite boffines?
00:17:08,00:17:09,"Yeah, of course."
00:17:09,00:17:11,So this is Caroline Hazlett.
00:17:11,00:17:13,I think she was a member of the R.I.
00:17:13,00:17:17,She was also director of the Electrical Association for Women.
00:17:17,00:17:22,"And she was born in 1895, started off as a boiler engineer in Suffolk,"
00:17:22,00:17:27,was expelled from her boiler engineering school because of a dangerous love affair.
00:17:27,00:17:28,Wow.
00:17:28,00:17:34,"And then she had, but she had a crusade her whole life, which was to liberate women from drudgery in the home"
00:17:34,00:17:36,through the medium of electricity.
00:17:36,00:17:42,"And she had this thing called the House of Marvels in Bristol, which was House, which was all electric."
00:17:42,00:17:44,"And in 1935, this was insane."
00:17:44,00:17:45,"You know, people couldn't believe it."
00:17:45,00:17:48,"What do you mean, like lots of things plugged into the mains?"
00:17:48,00:17:49,Not like you said to that.
00:17:49,00:17:50,What do you think?
00:17:50,00:17:51,Yeah.
00:17:51,00:17:53,"You know, an electric house sounds like a step on the floor on a gate."
00:17:53,00:17:55,It killed everyone on impact.
00:17:55,00:17:57,"Yeah, yeah, yeah."
00:17:57,00:18:01,"Yeah, no, it had things like a drying cupboard and an electric clock."
00:18:01,00:18:04,And these were very advanced in 1935.
00:18:04,00:18:11,"And her memorial, which I just think is so nice, there is a Caroline Hazlett memorial pylon down in Sussex."
00:18:11,00:18:12,"Oh, yeah."
00:18:12,00:18:13,That's the name.
00:18:13,00:18:14,I didn't know you got those.
00:18:14,00:18:15,"No, I know."
00:18:15,00:18:19,"Sounds like the kind of place you're going to take your wife on holiday, aren't you?"
00:18:19,00:18:23,"If you could have any piece of infrastructure named after you, what would it be?"
00:18:23,00:18:24,"Oh, my God."
00:18:24,00:18:25,That's difficult for you.
00:18:25,00:18:26,I've got to be a cellopharm.
00:18:26,00:18:27,A cellopharm?
00:18:27,00:18:28,"Yeah, yeah."
00:18:28,00:18:29,"Put a pylon on the nice one, you know."
00:18:29,00:18:30,"Oh, no."
00:18:30,00:18:33,A big one of those big new sand batteries they're building in Finland.
00:18:33,00:18:34,They're very cool.
00:18:34,00:18:35,"Oh, well."
00:18:35,00:18:36,"No, you can't."
00:18:36,00:18:37,"No, you can't."
00:18:37,00:18:39,You've opened a can of worms here.
00:18:39,00:18:43,"There were all society, though, and it does feel like sacrilege to mention it in the Royal Institution."
00:18:43,00:18:46,But it obviously has been held in very high esteem for a long time.
00:18:46,00:18:51,"Such high esteem that another buffine, I can't believe this is how we're calling referring to them now, Dorothy Hodgkin."
00:18:51,00:18:56,"Very famous one, the 1964 Nobel Prize in Chemistry, for working crystallography."
00:18:56,00:19:02,"When she made the discovery that led to her Nobel Prize, which was solving the structure of penicillin."
00:19:02,00:19:05,"Her tutor said, ""You'll get the Nobel Prize for this."""
00:19:05,00:19:09,"And she said, ""I'd much rather be elected a fellow of the Royal Society."""
00:19:09,00:19:11,"And he said, ""That's much harder."""
00:19:11,00:19:14,"But she was, anyway, so that's all right."
00:19:14,00:19:20,"And also she had a colleague, John Cornforth, cool name, who, when she said,"
00:19:20,00:19:23,"""I think the structure of penicillin might be this."""
00:19:23,00:19:28,"He said, ""If it turns out to be this, I will give up chemistry and grow mushrooms instead."""
00:19:28,00:19:29,And did he?
00:19:29,00:19:32,He didn't. He went on to win the Nobel Prize in Chemistry in 1975.
00:19:32,00:19:34,"So, bit of a dickhead, really?"
00:19:34,00:19:36,Didn't stick to his word.
00:19:36,00:19:37,Can I give you another buffine?
00:19:37,00:19:38,Yeah.
00:19:38,00:19:39,And I'm seeing as we're doing that.
00:19:39,00:19:41,"So, Reiser Nitta Buch."
00:19:41,00:19:46,She is the only woman for whom a body part is named.
00:19:46,00:19:48,So her name again?
00:19:48,00:19:49,Reiser Nitta Buch.
00:19:49,00:19:50,The knee.
00:19:50,00:19:57,"No, it's a layer between the placenta and the uterus wall."
00:19:57,00:20:04,But there are 432 people after whom parts of the body are named.
00:20:04,00:20:07,And 424 are male physicians.
00:20:07,00:20:10,Eight of them are gods and kings.
00:20:10,00:20:15,And the only one that's named after a woman is this part of the placenta.
00:20:15,00:20:16,Really?
00:20:16,00:20:21,I think there are at least 3 times more human body parts named after worms than there are after women.
00:20:21,00:20:22,"Oh, boy."
00:20:22,00:20:25,"So, the vermillion border, for instance, around your map."
00:20:25,00:20:26,I don't know that.
00:20:26,00:20:29,It's like the bit between your lip and the rest of your skin.
00:20:29,00:20:30,"Oh, yeah."
00:20:30,00:20:31,That's named after a worm.
00:20:31,00:20:32,That's very small.
00:20:32,00:20:34,I can see why you're named after a worm.
00:20:34,00:20:35,"Well, here's a thing."
00:20:35,00:20:38,The wormy and bones.
00:20:38,00:20:42,They are wriggly bits of bones that attach your school plates together.
00:20:42,00:20:45,Named after all a worm.
00:20:45,00:20:46,Yes.
00:20:46,00:20:47,Source.
00:20:47,00:20:48,Yeah?
00:20:48,00:20:49,Yeah?
00:20:49,00:20:52,People want this book.
00:20:52,00:20:54,They know where it's going.
00:20:54,00:20:55,It's the book.
00:20:55,00:20:58,Half the audience is so confused by that.
00:20:58,00:21:05,"And one of them is, so these are things which sound like they should be named after a trait."
00:21:05,00:21:08,But they're actually named after a person with an opposite name.
00:21:08,00:21:14,"And the other one I found that I went through all the body parts is the allcock canal,"
00:21:14,00:21:18,"which is where the nerves that serve your penis pass through,"
00:21:18,00:21:20,and that's named after Benjamin Allcock.
00:21:20,00:21:22,"Oh, wow."
00:21:22,00:21:23,Wow.
00:21:23,00:21:25,That's great.
00:21:25,00:21:27,That's wonderful.
00:21:27,00:21:30,"The problem we're talking about in a fact like this,"
00:21:30,00:21:32,where we're talking about general female scientists.
00:21:32,00:21:36,"There's just so many extraordinary people out there, and how do you narrow it down?"
00:21:36,00:21:40,"So I decided I was going to look specifically at people called Margaret,"
00:21:40,00:21:43,just to see what they've done for the world.
00:21:43,00:21:45,And there are so many amazing Margaret.
00:21:45,00:21:46,Exactly.
00:21:46,00:21:49,"But the amazing ones, Margaret Gattie."
00:21:49,00:21:51,She wrote a book about seaweed.
00:21:51,00:21:55,And there was a whole seaweed craze that happened in the UK in the 1800s.
00:21:55,00:22:00,"And it was a way of liberating women who wanted to have a scientific passion,"
00:22:00,00:22:02,but weren't allowed into these institutions.
00:22:02,00:22:06,"They could go down to the sea, and they could identify all these different seaweeds."
00:22:06,00:22:09,"Margaret Gattie's book had 200 different seaweeds in there, right?"
00:22:09,00:22:14,And it was getting so popular that men were writing that their wives were travelling
00:22:14,00:22:18,"with larger moths so that they could hide all their seaweed equipment in,"
00:22:18,00:22:21,because this was seen as uncouth to have that.
00:22:21,00:22:23,"So the moth, obviously, the thing you put your hand in."
00:22:23,00:22:24,Obviously.
00:22:24,00:22:26,Yeah.
00:22:26,00:22:29,It wasn't to me.
