start_hhmmss,end_hhmmss,text
00:21:07,00:21:12,"here?"" But because he's in the front and it's a canal no one can overtake him so he managed to go"
00:21:12,00:21:20,through first and he got an official reprimand by the British Navy but then was secretly celebrated
00:21:20,00:21:29,and promoted to captain. The queue jump! That's hanging offence! That's so good! That's amazing.
00:21:29,00:21:36,"Can that happen in any other sport? The Formula One could the guy at the factory just slowly, hey?"
00:21:36,00:21:43,That's creep to the front. Wow! Traffic? Traffic! Sorry before we go on to traffic can I just say one
00:21:43,00:21:50,thing about the strait of Hormuz? Which is kind of similar to this in many ways and there's a
00:21:50,00:21:56,very strategic bit of water and it is sometimes closed. We don't know where the name Hormuz comes from.
00:21:56,00:22:03,"It might have come from a Persian word meaning ""place of dates"" or it might come from the name of a"
00:22:03,00:22:10,Zoroastrian god who was called Hormuz. But another theory is it was named after Ifra Hormiz who was
00:22:10,00:22:17,the mother of King Shepard the second of Persia who ruled between 309 and 379 AD. She was famous as
00:22:17,00:22:25,like a regent so the king was very very young and in fact he was so young that he became king before
00:22:25,00:22:32,he'd been born. So his father let's say or brother or whatever had died they needed the next king.
00:22:32,00:22:37,"They knew he was hopefully going to be born at some stage, assumed they were guessing it was going"
00:22:37,00:22:42,to be a he because in those days you weren't sure if it was going to be a he or a she and in order to
00:22:42,00:22:49,crown him the crown was placed on ifra's belly. So they had a proper crowning ceremony where she got her
00:22:49,00:22:52,tummy out and they put the crown on top of her. And then when he was born they probably said the baby's
00:22:52,00:22:57,crowning like we know. Very good. Because crowning is the thing when the head comes out. Absolutely.
00:22:57,00:23:06,Yes. Technically a very good technically it had all of it there. Yeah. Technically it had the
00:23:06,00:23:11,"set up the punchline and the explanation that it had everything the perfect junks should have. Okay,"
00:23:11,00:23:17,"sorry. Traffic, do you know how bad it is for you being in a traffic jam? Oh, probably probably fine."
00:23:17,00:23:25,"Well, bad. No, it is bad for you. Your blood pressure goes up so much. More than I expected it to. So"
00:23:25,00:23:28,there was a study in Beirut that measured the blood pressure of drivers who were pulling into a
00:23:28,00:23:32,service station in traffic jams and then those who were pulling into service stations when
00:23:32,00:23:38,there wasn't any traffic. The ones in traffic jams had an average blood pressure of 142 over 87.
00:23:38,00:23:44,"The ones not in traffic jams were 123 over 78. Oh, that's quite different. The big difference. And also"
00:23:44,00:23:49,do you think it'd be worse or better if you were running late at the same time? I would think worse.
00:23:49,00:23:54,"It's not makes no difference. Oh, okay. So it doesn't matter if you're late or not in a traffic jam,"
00:23:54,00:23:58,your blood pressure is still rock-sync. Which really true like the number of times I'm sitting in traffic
00:23:58,00:24:02,being so stressed. And then don't you find you have to go hold on. I'm not. I don't need to pay anywhere.
00:24:02,00:24:06,"But if you were going to miss your plane, that surely is more... Does the same."
00:24:06,00:24:09,"When you ever driving anywhere with no time constraints and I sit on holiday, you know, there's always"
00:24:09,00:24:12,"something you're trying to get to. That's the way you're in the bloody car of the first place, isn't it?"
00:24:12,00:24:16,"Oh, Andy, you're alive. I'm so stressful. Why are you guys just going for drives all the time?"
00:24:16,00:24:20,"You're low, some very relaxing. If I have a bit too relaxed. If you're going to go to the shops,"
00:24:20,00:24:26,"you have to be at the shop at exactly 1249. Well, you've got a very stringent shopkeeper, haven't you?"
00:24:26,00:24:32,Just 958. I need to get to the shops as about the clothes. Please. But you said there's a bay route.
00:24:32,00:24:36,Yeah. So that is quite a geopolitically fraught place. I imagine lots of blood pressure is quite high in
00:24:36,00:24:40,"bay routes. I also think like in different countries, like I don't know if you guys have driven in"
00:24:40,00:24:45,"different countries, but some of them you get much more stressed than others. Driving is driving"
00:24:45,00:24:50,"cars. I've never driven in bay routes, but I can imagine it might be similar to other places where"
00:24:50,00:24:53,"I've driven, where it has been closed. Do they have magic FM in bay route? Because that will"
00:24:53,00:24:58,bring... That will calm things right down. What about smooth? That's what they mean. Just have a cigarette.
00:24:58,00:25:00,That would be great for anxiety.
00:25:00,00:25:11,"Okay, it is time for fact number three. And that is my fact. My fact this week is that in 1953,"
00:25:11,00:25:19,"a town called NeverSync was sunk. This is an amazing little place, NeverSync, because it's very"
00:25:19,00:25:25,"important for New York City in particular. It's a reservoir, but it wasn't a reservoir prior to 1953."
00:25:25,00:25:31,"Prior to that, it was a town and it had a population of about 300 and it had businesses and it had"
00:25:31,00:25:38,"houses, but they needed somewhere to create a reservoir and NeverSync was picked. And so all the"
00:25:38,00:25:42,"residents had to move out. They had to move NeverSync down the road, had to reset up their lives."
00:25:42,00:25:47,"Do we know why it was originally called NeverSync? I tried to find out. No, we couldn't find it."
00:25:47,00:25:51,"No, we don't. There's a few possibilities. No, it's just that George never said."
00:25:51,00:25:59,"No, I'm not quite sure. And also, it wasn't the only place that was flooded. The other place that"
00:25:59,00:26:05,"was flooded at the same time was a place called Bittersweet. And Bittersweet, we do have a slight"
00:26:05,00:26:10,"idea of how that could have been named. It was a plant that grew in abundance and bittersweet,"
00:26:10,00:26:15,"type of plant. Yeah. And so they think it might be that, but we don't know. There is a NeverSync"
00:26:15,00:26:19,"river. So the town was, of course, named after the river. I don't know why the river got its name,"
00:26:19,00:26:25,"but I did read, on Wikipedia, that it's considered by many to be the birthplace of American"
00:26:25,00:26:29,drive fly fishing. Drive fly? You've got so excited about that. Have you subscribed to
00:26:29,00:26:38,a magazine or something? What is that? I don't know. I can't see that phrase. Not Google what it is.
00:26:38,00:26:43,"I became so bored. Is it fishing with a drive fly? No, it's got to be. No."
00:26:43,00:26:48,"Or is it fly fishing where there's no water? Oh, maybe you're catching flying fish. So you've"
00:26:48,00:26:54,just there with a net rather than a catch them as they leap out. Or is it like fly fishing where you
00:26:54,00:26:58,"don't drink alcohol? Oh my god, I gotta look at Apple Rides. No one's allowed to make jokes"
00:26:58,00:27:04,throughout the day of fishing. Not a problem for me. All fishing with Andy is drive fishing.
00:27:04,00:27:12,"Right, here you are. You're really looking it up. Drive fly fishing is an angling technique where"
00:27:12,00:27:16,"you have an artificial fly, which floats on the surface of the water and doesn't sink."
00:27:16,00:27:24,"Oh, okay. So we're all glad we are. We're done. Oh, we can't leave that hanging. No, no."
00:27:24,00:27:31,That's a really good point. Much like the fishing rods in drive fly fishing. So a little fly is
00:27:31,00:27:36,"just as easy as it looks, Anna, I know. You've got to reel them in. Okay, go on. Oh, sorry,"
00:27:36,00:27:40,I'm just going to get my head around it. You put a fake fly on the surface of the water
00:27:40,00:27:44,"and the fish comes to eat it. Yeah, it's like fly fishing. I just didn't know that it flies."
00:27:44,00:27:49,"They do eat flies fish. Do they? But also your fly. It's cold to fly, but it might not necessarily"
00:27:49,00:27:56,look like a fly. It might look like a little fish. Yeah. Now it makes sense. New York reservoirs.
00:27:56,00:28:01,"Oh, yeah. It's what we were talking about. Absolutely. So that's my that's my link."
00:28:01,00:28:07,"And I don't know if this was the same reservoir, the Ashokan. And I might have mispronounced that"
00:28:07,00:28:12,Ashokan. That'll be it. There we go. But this is the reservoir which supplies about 40%
00:28:12,00:28:17,of the drinking water in New York that was dug between 1909 and 1914. And one of the interesting things
00:28:17,00:28:22,"about digging reservoirs and, you know, sinking all these towns is that you also sink the"
00:28:22,00:28:26,"cemeteries and the graveyards and you have to relocate all the bodies. Oh, yeah. And I was just"
