start_hhmmss,end_hhmmss,text
00:05:00,00:05:02,"And so he thought, okay, well, that's it."
00:05:02,00:05:03,It's out there.
00:05:03,00:05:04,I'm going to die now.
00:05:04,00:05:05,It got reported in the newspapers.
00:05:05,00:05:07,But then he got better.
00:05:07,00:05:09,He wasn't expecting to get better.
00:05:09,00:05:13,"So the brothers of the deceased bad came chasing after him, and he had to get out of his"
00:05:13,00:05:16,now no longer deathbed and went on the run again.
00:05:16,00:05:19,And we don't know how the story ends.
00:05:19,00:05:23,"Sounds like he wasn't even very sick, be honest."
00:05:23,00:05:27,"And also, I mean, I think I can infer what's happened here, right?"
00:05:27,00:05:29,This guy has shot his mate.
00:05:29,00:05:33,You're only going to shoot him if it turns out that you're wrong.
00:05:33,00:05:36,The dictionary proved them right.
00:05:36,00:05:39,And you get so annoyed that you shoot them.
00:05:39,00:05:44,That's why I reckon I can't think of any other way that that went where he ended up shooting
00:05:44,00:05:45,his mate.
00:05:45,00:05:49,So I think not only probably the worst thing about this whole thing is that he was proved
00:05:49,00:05:50,wrong by the dictionary.
00:05:50,00:05:51,He is right.
00:05:51,00:05:54,The wrong man died.
00:05:54,00:05:56,He was the one that deserved to die.
00:05:56,00:05:59,"Yeah, absolutely."
00:05:59,00:06:05,"Here is a fact sent in by the Reverend Cannon Ben Jones, which Andy helpfully puts afterwards."
00:06:05,00:06:06,He's a vicar.
00:06:06,00:06:10,"And he says, I'm not a piece of artillery."
00:06:10,00:06:13,"He said, maybe that too."
00:06:13,00:06:17,"He says, I just doesn't do a little vision episode from the 15th of March where you talk"
00:06:17,00:06:22,"about footballers in the same team with the same name, even better, in my opinion, is that"
00:06:22,00:06:29,"during the 2003 to 4 season, Philum replaced the Scottish midfielder John Collins with"
00:06:29,00:06:40,"the Liberian-born Dutch striker, James Bonding Collins John, so good, I love it."
00:06:40,00:06:42,They must have done it on purpose.
00:06:42,00:06:43,Totally.
00:06:43,00:06:45,I forgot about that.
00:06:45,00:06:46,That's a brilliant fact.
00:06:46,00:06:47,It's really good.
00:06:47,00:06:49,No more to say on that.
00:06:49,00:06:55,"OK, well, in that case, here's one from Dan Connelly and Dan Connelly said, the Louisiana"
00:06:55,00:07:00,Museum of Modern Art can be found in.
00:07:00,00:07:04,Any guesses?
00:07:04,00:07:05,Modern Art.
00:07:05,00:07:06,Is that a place?
00:07:06,00:07:07,No.
00:07:07,00:07:08,I don't know.
00:07:08,00:07:09,"It's Louisiana, obviously."
00:07:09,00:07:11,"Oh, Dad, you idiot."
00:07:11,00:07:13,That's so embarrassing.
00:07:13,00:07:14,"Oh, dear."
00:07:14,00:07:18,"No, it's in Denmark, just north of Copenhagen."
00:07:18,00:07:23,"And the name comes from the estate on which the museum was built, which was called Louisiana"
00:07:23,00:07:26,"by its first owner, called Alexander Brun."
00:07:26,00:07:34,"And he named it after his three wives, all of whom had been called Louise."
00:07:34,00:07:36,It's amazing.
00:07:36,00:07:42,"I think at wife number three, you've done it on purpose, you just want to look out, unless"
00:07:42,00:07:45,it was an unbelievably common name around that time.
00:07:45,00:07:46,Yeah.
00:07:46,00:07:50,"Like how, you know, in the ninth century, 90% of people were called John."
00:07:50,00:07:52,Was there a time when everyone in Denmark was called Louise?
00:07:52,00:07:53,Yeah.
00:07:53,00:07:58,"And the thing is, no one really knows what's going on because the museum was built quite a"
00:07:58,00:08:01,long time after this Alexander Brun had gone.
00:08:01,00:08:07,"And the guy who built it, who was called Knude Jensen, they asked him about it and he said,"
00:08:07,00:08:11,"well, I don't really know anything about him, apart from the fact that he had three wives"
00:08:11,00:08:12,called Louise.
00:08:12,00:08:19,And so I think it kind of seems like that's really all we know about this guy.
00:08:19,00:08:24,"Well, while we're on names, can I chuck in another listener name fact that's been sent in?"
00:08:24,00:08:26,This is from Chris Topping.
00:08:26,00:08:33,"Chris Topping in 1945, Florey and Chain received a Nobel Prize alongside Fleming for isolating"
00:08:33,00:08:35,the first antibiotics.
00:08:35,00:08:41,"I've stumbled across a researcher called Florean Chain, who appears to be in the field"
00:08:41,00:08:42,of probiotics.
00:08:42,00:08:48,"So you've got Florey and Chain, and now we have Florean Chain."
00:08:48,00:08:49,Wonderful.
00:08:49,00:08:57,"This is a, yeah, and Florean Chain, not the most known names, but they were the people who"
00:08:57,00:08:59,helped give us penicillin.
00:08:59,00:09:05,So it was Fleming who had noticed the mold and the pea tradition and had tried doing stuff
00:09:05,00:09:08,"with it, but he couldn't yield much antibiotic out of it."
00:09:08,00:09:15,"And it was Florey, an Aussie, who with Chain made penicillin into something more palatable"
00:09:15,00:09:16,for our bodies.
00:09:16,00:09:20,And he's been called by people like former Prime Minister Robert Menzies as in terms of
00:09:20,00:09:22,world well-being.
00:09:22,00:09:25,Florey was the most important man ever born in Australia.
00:09:25,00:09:28,He's saved up to 80 million people plus.
00:09:28,00:09:32,"And if you remember the very first time that penicillin was used on a person, it was in Oxford"
00:09:32,00:09:36,and it was a police officer.
00:09:36,00:09:41,"And unfortunately, it worked at first, but then they couldn't yield enough to keep it going"
00:09:41,00:09:46,"to save him and he died, but they were the doctors that were a part of that process that"
00:09:46,00:09:50,were doing the first tests on humans to show that it could be something that would save
00:09:50,00:09:51,us.
00:09:51,00:09:52,"So, yeah."
00:09:52,00:09:53,So...
00:09:53,00:09:54,I've never heard of them.
00:09:54,00:09:56,"Like, honestly, I've never heard of those two names ever."
00:09:56,00:10:00,"Yeah, you've got to be the guy who comes up with the accidentally discovered, went away"
00:10:00,00:10:03,"on holiday, came back to find mold in my country dish."
00:10:03,00:10:07,"You can't just be there. Oh, we turned it into something that was genuinely useful."
00:10:07,00:10:08,Turns out.
00:10:08,00:10:09,Yes.
00:10:09,00:10:10,Yeah.
00:10:10,00:10:12,"And the other guy, Shane, equally amazing."
00:10:12,00:10:15,He was a Jewish scientist in Nazi Germany.
00:10:15,00:10:17,He came over to the UK.
00:10:17,00:10:23,"He was given a position at the University College Hospital by friend of the podcast, JBS Haldane."
00:10:23,00:10:28,And he then met up with Florey and they came up with the method.
00:10:28,00:10:34,"So yeah, awesome history to unrecognized people, certainly on a popular scale, who changed"
00:10:34,00:10:35,the world.
00:10:35,00:10:36,So cool.
00:10:36,00:10:39,"And then there's Florey and Shane person who came up with Yakult, apparently."
00:10:39,00:10:41,"That's basically probiotics, isn't it?"
00:10:41,00:10:42,"Oh, okay."
00:10:42,00:10:43,I see.
00:10:43,00:10:44,I think they work in probiotics.
00:10:44,00:10:47,I'm not necessarily sure they invented Yakult.
00:10:47,00:10:49,Okay.
00:10:49,00:10:50,Something similar.
00:10:50,00:10:54,Apologies to Florey if you did.
00:10:54,00:10:55,Very cool.
00:10:55,00:10:56,Such a cool connection to see.
00:10:56,00:10:57,That must have been a really exciting moment.
00:10:57,00:11:00,I have a fact here from Giles McNeil.
00:11:00,00:11:03,"This is such a cool fact, very cool spot."
00:11:03,00:11:09,"The fact is that before the song ""Hart Break Hotel"" was sung and recorded by Elvis Presley."
00:11:09,00:11:10,Elvis Presley.
00:11:10,00:11:12,Elvis Presley.
00:11:12,00:11:16,It was first sung and recorded by an Elvis impersonator.
00:11:16,00:11:19,What?
00:11:19,00:11:21,And it was before Elvis was even that famous.
00:11:21,00:11:23,What is going on?
00:11:23,00:11:28,"This is this person who writes in Giles is citing rock and roll with such a Andrew Hickey, who"
00:11:28,00:11:35,"says the ""Hart Break Hotel"" is written by three people called Tommy Durden, May Axton and"
00:11:35,00:11:36,Glenn Reeves.
00:11:36,00:11:40,"And it was Glenn Reeves who didn't want credit for the song himself because, apparently, he"
00:11:40,00:11:42,thought it was ridiculous.
00:11:42,00:11:46,"So instead, he thought there's this bloke called Elvis, so I've heard some of your little"
00:11:46,00:11:48,ditties here and there.
00:11:48,00:11:50,I think it might suit his silly voice.
00:11:50,00:11:55,So he recorded a demo of the song but did it in an Elvis impersonation to send to Elvis
00:11:55,00:11:58,"to say, ""Look how much this suits your style."""
00:11:58,00:12:04,"And he sent the Elvis impersonation to Elvis himself and then Elvis thought, ""Yeah, that's"
00:12:04,00:12:05,good.
00:12:05,00:12:07,"I'll do that impersonating my own self."""
00:12:07,00:12:08,That's very cool.
00:12:08,00:12:09,So cool.
00:12:09,00:12:14,"I read the fact the other day, which is to do also with a songwriter for an Elvis song."
00:12:14,00:12:16,I think it was for Hound Dog.
00:12:16,00:12:22,This person was out on an Atlantic ship out in the ocean and something happened.
00:12:22,00:12:23,There was a disaster and the ship went down.
00:12:23,00:12:25,They had to be rescued.
00:12:25,00:12:26,People thought they might have been dead.
00:12:26,00:12:30,"They were brought back to the mainland, probably America, I'm guessing."
00:12:30,00:12:38,"And at the sort of dock standing there was the co-writer of Hound Dog, yelling to the guy"
00:12:38,00:12:42,"on the ship he's just been saved, ""Elvis has recorded Hound Dog."
00:12:42,00:12:52,"Elvis has recorded Hound Dog."""
00:12:52,00:12:56,"He was like, ""Yes, the greatest is more important than saying, ""Are you okay?"""
00:12:56,00:13:03,"Okay, here is an email we got through from Joshua Ghani and Joshua said that they found"
00:13:03,00:13:08,a news article and they've read it many times because they love it so much and they wanted
00:13:08,00:13:11,to send it as to see if we would enjoy it.
00:13:11,00:13:17,And it was about an Australian man who became wedged naked in his washing machine during
00:13:17,00:13:21,a prank.
00:13:21,00:13:27,This man is known only as Lawrence and he told the newspapers that he decided to have a
00:13:27,00:13:32,"bit of sneaky fun while in the nude, but climbed in the washing machine and found that"
00:13:32,00:13:36,he couldn't get fully out and had to call for assistance.
00:13:36,00:13:42,"Basically he got in, crossed his legs and then couldn't uncross them in a way that he could"
00:13:42,00:13:46,get back out again.
00:13:46,00:13:49,"And so the article's really good, there's so many good lines in it."
00:13:49,00:13:55,"For instance, the self-proclaimed practical Joker says he is known among his friends as"
00:13:55,00:13:59,"Lawrence, he's always nude."
00:13:59,00:14:02,And why do we know why he's got that nickname?
00:14:02,00:14:07,I think it's maybe something to do with his practical jokes.
00:14:07,00:14:14,"On the other hand, who is he joking if he's climbing into a washing machine naked?"
00:14:14,00:14:17,That's a funny joke for someone else who's trying to put a wash on.
00:14:17,00:14:18,That's a good practical joke.
00:14:18,00:14:22,"If he lives alone and it's just his washing machine, it's very confusing."
00:14:22,00:14:27,"But provided he's got a house mate, do you think like his trick is the house mate throws"
00:14:27,00:14:31,the clothes in and then he quickly puts all the clothes on so he's not naked anymore
00:14:31,00:14:33,"and then climbs out and goes, ""Ta-da!"""
00:14:33,00:14:35,"Oh, that's so good, yes."
00:14:35,00:14:38,"And they go, ""God, I didn't know it had that kind of cycle."""
00:14:38,00:14:39,Yeah.
00:14:39,00:14:43,"I think that would have to be an industrial-sized washing machine, wouldn't it?"
00:14:43,00:14:47,Do you think I couldn't get into any washing machine?
00:14:47,00:14:50,"But if I go to the laundromat, I reckon I could definitely get into one of those."
00:14:50,00:14:55,"I think like some places would have top loaders that you would be able to get into, you"
00:14:55,00:14:58,"know, in the olden days they were a bit more common, weren't they?"
00:14:58,00:15:01,"And I think in America there might be more common, maybe."
00:15:01,00:15:03,"But that wouldn't be impressive, I don't think getting in a top loader."
00:15:03,00:15:06,I assumed it was a front loader because that's what's really impressive.
00:15:06,00:15:07,Yeah.
00:15:07,00:15:08,If you can get into one.
00:15:08,00:15:12,"Is it about being impressive or is it, ""Oh, you're naked at a tub with that hilarious?"""
00:15:12,00:15:13,"No, you're right."
00:15:13,00:15:14,You're right.
00:15:14,00:15:15,It's not a circus.
00:15:15,00:15:17,It's just a weirdo.
00:15:17,00:15:18,You're right.
00:15:18,00:15:24,"Anyway, so they worked through his bathroom cabinet of soaps and lotions, tried to work"
00:15:24,00:15:29,him free and then in the end they turned to olive oil and they managed to get him out.
00:15:29,00:15:34,And they said actually it was useful that he was naked because it made it easier for him
00:15:34,00:15:35,to slip straight out.
00:15:35,00:15:41,"If the olive oil was on his clothes, then it might not have been quite as slippy or easy"
00:15:41,00:15:42,to slip him out.
00:15:42,00:15:43,Very nice.
00:15:43,00:15:49,And he said that the whole thing was like a birthing and he thanked the emergency workers
00:15:49,00:15:56,for keeping their composure and not asking too many questions.
00:15:56,00:15:58,I sympathise with the locked legs.
00:15:58,00:16:03,"I've had that before where I put my legs into a, that crossed them over each other and I"
00:16:03,00:16:06,locked in and I couldn't get out.
00:16:06,00:16:11,"Yeah, bad for men, particularly bad at cross-legs, I think, much worse than women."
00:16:11,00:16:15,That's so worth the olive oil thing because it's been in the news this week that a girl got
00:16:15,00:16:20,wedged between two rocks on a school trip in somewhere like Dorset or Devon and she
00:16:20,00:16:23,was stuck for ages and they tried loads and loads of stuff like chipping away at the
00:16:23,00:16:26,rock and eventually it was olive oil that freed her.
00:16:26,00:16:27,Wow.
00:16:27,00:16:30,So always carry olive oil with you on a survival expedition.
00:16:30,00:16:32,That is amazing.
00:16:32,00:16:36,"As a kid, you would always hear of people getting their head stuck in railings, wouldn't you?"
00:16:36,00:16:37,Yeah.
00:16:37,00:16:42,"Like basically, kids' heads grow as they get in older and suddenly a railing that you can"
00:16:42,00:16:46,put your head in and out of suddenly becomes a railing that you can only put your head in
00:16:46,00:16:48,and you can't get it out because your ears get stuck.
00:16:48,00:16:49,Yes.
00:16:49,00:16:53,And my memory of that is people would always use maybe that olive oil when I was a kid because
00:16:53,00:16:59,I think olive oil only became fashionable when I was in my 20s but I think people would use
00:16:59,00:17:02,"like vegetable oil and soap and stuff, wouldn't they?"
00:17:02,00:17:03,Yeah.
00:17:03,00:17:06,"That was as a kid growing up in Hong Kong, one of the big TV shows was Full House."
00:17:06,00:17:11,"I don't know if you got it here, but Bob Sagitt was dad and there was a group of daughters"
00:17:11,00:17:12,in the family.
00:17:12,00:17:18,"And the middle girl, there was a rumor that she was at Disneyland or a theme park and she"
00:17:18,00:17:22,had put her head through the rails by rollercoaster and it came down and it took her head straight
00:17:22,00:17:24,off and that she was dead.
00:17:24,00:17:28,"Now back in the day there was no internet so that was just at school, that's what we thought"
00:17:28,00:17:29,had happened.
00:17:29,00:17:31,She had died.
00:17:31,00:17:32,That was always part of it.
00:17:32,00:17:34,I haven't actually Googled it.
00:17:34,00:17:36,"Well, look, we're working from home."
00:17:36,00:17:37,You're on your laptop.
00:17:37,00:17:39,Why don't you check?
00:17:39,00:17:42,You guys get on with the business of actual facts and I'll...
00:17:42,00:17:44,I just feel like you can't leave that hanging.
00:17:44,00:17:45,Yeah.
00:17:45,00:17:46,That's a good idea.
00:17:46,00:17:50,I was desperate for the happy ending reveal and it turns out she's now Madonna because
00:17:50,00:17:54,"especially if she was killed in that way, I'll definitely cut it."
00:17:54,00:17:56,"Yes, yes."
00:17:56,00:18:01,She was not.
00:18:01,00:18:02,She is alive.
00:18:02,00:18:03,She's alive.
00:18:03,00:18:04,She's alive.
00:18:04,00:18:05,Yes.
00:18:05,00:18:06,Yeah.
00:18:06,00:18:07,Missing half a head though.
00:18:07,00:18:08,That's okay.
00:18:08,00:18:11,Just took off the top.
00:18:11,00:18:13,Here's one from Alexis Grant.
00:18:13,00:18:20,A lot of Helikonia are hummingbird pollinated so Helikonia is type of plant.
00:18:20,00:18:26,The hummingbirds sometimes also move flower mites that live in the Helikonia around inside
00:18:26,00:18:27,their nostrils.
00:18:27,00:18:33,The mites only get off when they get to another flower of the same species even if the
00:18:33,00:18:36,hummingbird visits flowers of multiple species.
00:18:36,00:18:38,"Oh, wow."
00:18:38,00:18:42,What if the hummingbird sneezes really violently when it's visiting a plant of another species?
00:18:42,00:18:45,They still managed to cling onto those nose hairs and wait.
00:18:45,00:18:48,It does not recount the email from Alexis.
00:18:48,00:18:52,I think it's pretty amazing that they're using these hummingbirds as ubers.
00:18:52,00:18:53,Yeah.
00:18:53,00:18:54,Pretty good.
00:18:54,00:18:56,And know when to get off as well.
00:18:56,00:18:58,"Yes, it's more like a bus, I suppose."
00:18:58,00:18:59,And more like a bus.
00:18:59,00:19:00,The pigeons on the underground.
00:19:00,00:19:01,Yeah.
00:19:01,00:19:07,These Helikonia are quite cool because they want their pollen to get into the hummingbird's
00:19:07,00:19:09,face as well as the mites.
00:19:09,00:19:10,They don't care about the mites.
00:19:10,00:19:11,They just want the pollen.
00:19:11,00:19:13,And they have like a jack in the box mechanism.
00:19:13,00:19:20,"So when the hummingbird goes into the Helikonia plant, it goes, and then hits them in the"
00:19:20,00:19:23,face and they get a load of pollen all over them.
00:19:23,00:19:24,Is that why it's called Helikonia?
00:19:24,00:19:27,"Because Helikonia, you see them as a spiral and is it like a spirally spring that biojoins"
00:19:27,00:19:28,up?
00:19:28,00:19:31,"Do you think email doesn't recount, does it?"
00:19:31,00:19:32,It doesn't study recount.
00:19:32,00:19:33,You know what?
00:19:33,00:19:39,I was googling Helikonia and it's also the name of a butterfly and it's also the name
00:19:39,00:19:41,of like a mountain in Greece or something.
00:19:41,00:19:47,"So I thought when I was googling it, oh I bet it's named after that mountain in Greece, but"
00:19:47,00:19:50,I didn't check it out because I thought no one's going to ask that.
00:19:50,00:19:51,No.
00:19:51,00:19:53,"It'd be a real dick move, wouldn't it?"
00:19:53,00:19:57,"When we know that you probably haven't happened to Google the answer, yeah, kind of person"
00:19:57,00:19:59,does that.
00:19:59,00:20:03,Can I share another fact sent in by Rick Minat?
00:20:03,00:20:06,I know it's a fact Andy would want us to hear.
00:20:06,00:20:10,He says that while discussing the relative safety of being stuck on a train engine during
00:20:10,00:20:17,"a tornado, I discovered that manufacturers are required by law to test the windows on engines"
00:20:17,00:20:21,by launching a 24 pound cinder block into the glass at 30 miles an hour.
00:20:21,00:20:22,Wow.
00:20:22,00:20:23,So good.
00:20:23,00:20:27,"And then he said, seeing as it's an amusing fact about a dull subject, I thought Andy would"
00:20:27,00:20:32,"enjoy it, but he does provide the work he's in it is indeed true."
00:20:32,00:20:35,Cinder blocks are held at 30 miles an hour.
00:20:35,00:20:38,I don't know what from from a from a cannon.
00:20:38,00:20:39,That's incredible.
00:20:39,00:20:40,Yeah.
00:20:40,00:20:41,Really cool.
00:20:41,00:20:43,A fun job to have being the person who holds that.
00:20:43,00:20:45,I wonder what the pros call is.
00:20:45,00:20:48,"You just got to sit in a in a train while it passes, right?"
00:20:48,00:20:51,There's no there's nothing else really you can do.
00:20:51,00:20:52,What do you mean?
00:20:52,00:20:53,"What do you mean, sorry?"
00:20:53,00:20:54,If you're in a train during a tornado.
00:20:54,00:20:56,"Oh, you're still thinking about the tornado."
00:20:56,00:20:59,I thought you meant while they're testing it by carrying the cinder block out of.
00:20:59,00:21:01,So I don't think they actually put anyone in at this time.
00:21:01,00:21:02,"Sorry, ladies and gentlemen."
00:21:02,00:21:03,You're a conductor here.
00:21:03,00:21:08,We're just being held at this station to quickly run a cinder block into the window next
00:21:08,00:21:10,year.
00:21:10,00:21:12,"I reckon they go into a tunnel, wouldn't they?"
00:21:12,00:21:13,"Oh, good shout."
00:21:13,00:21:14,Good shout.
00:21:14,00:21:15,I don't know.
00:21:15,00:21:16,Yeah.
00:21:16,00:21:17,"How many tunnels are out there in Kansas, you know?"
00:21:17,00:21:18,"No hills to go through, is there?"
00:21:18,00:21:19,Yeah.
00:21:19,00:21:20,It's very flat.
00:21:20,00:21:21,It's very famous leaf flat.
00:21:21,00:21:22,A tough choice for that train driver.
00:21:22,00:21:29,"When your when your conductor says this train now terminates at Oz, you know you're in"
00:21:29,00:21:30,trouble.
00:21:30,00:21:34,"So you know in the Wizard of Oz, the book, I don't think it says tornado."
00:21:34,00:21:42,"I think it says cyclone and when the book was first published, the head of the US meteorological"
00:21:42,00:21:49,organization wrote to El Frank Baum saying that there is never in history and there never
00:21:49,00:21:54,"will be a cyclone in Kansas, because it's physically impossible to have cyclones in"
00:21:54,00:21:55,Kansas.
00:21:55,00:21:56,"Oh, really?"
00:21:56,00:22:00,And there's some technical difference between a tornado and a cyclone because you do get
00:22:00,00:22:08,"a tornadoes there for sure, yeah, wow, well, I bet he felt stupid, but that ruined a massive"
00:22:08,00:22:10,paycheck that came this way.
00:22:10,00:22:17,"Okay, okay, well, it is the end of your facts as amazing as they were like every week."
00:22:17,00:22:19,We really love getting your facts.
00:22:19,00:22:24,"And if you have any facts indeed, then send them to podcast at qi.com and he will check through"
00:22:24,00:22:28,them and send us the very best for a future little fish.
00:22:28,00:22:34,"But before we go today, we have the small matter of dishing out some of our facts to custodians"
00:22:34,00:22:36,on Patreon.
00:22:36,00:22:40,So who has a fact to give out?
00:22:40,00:22:45,Let's give a fact to Tova Cooper.
00:22:45,00:22:51,Your fact is now the Millennium Bug is going to hit in 2038.
00:22:51,00:22:53,Uh oh.
00:22:53,00:22:56,"When we did that fact, it felt like a long way in the future, didn't it?"
00:22:56,00:23:03,"But close now, we're getting close, um, yeah, that's kind of a scary fact to have framed"
00:23:03,00:23:06,up on your wall as I imagine this person will.
00:23:06,00:23:07,It's a good reminder.
00:23:07,00:23:11,"It might make you live life a bit more, knowing that the end of time is on its way."
00:23:11,00:23:12,"Oh, yes."
00:23:12,00:23:13,Mementumari.
00:23:13,00:23:14,Yeah.
00:23:14,00:23:19,"Although if you do want reassurance, I think it was just like the three computers that"
00:23:19,00:23:21,still work off an old system will break down.
00:23:21,00:23:25,"Just in case you do look at it every day and have a small heart attack, thinking the"
00:23:25,00:23:29,"end is nigh, I think it just means your old computer might have a rough time."
00:23:29,00:23:30,Okay.
00:23:30,00:23:31,"Well, that's nice to know."
00:23:31,00:23:34,How about this for Michael Woolard?
00:23:34,00:23:39,"This is the fact that the diaries of scientists, Richard Buckman's to Fuller, took up 80 meters"
00:23:39,00:23:40,of shelf space.
00:23:40,00:23:41,"Oh, wow."
00:23:41,00:23:42,"Well, legend."
00:23:42,00:23:45,What a self-involved teenager he was.
00:23:45,00:23:48,I just liked a big font.
00:23:48,00:23:49,Yeah.
00:23:49,00:23:50,Font.
00:23:50,00:23:51,Do you write your diaries in a font?
00:23:51,00:23:55,"Actually, people probably do type up their diaries now, don't they?"
00:23:55,00:24:00,"I loved doing that particular fact when you find a character like him, Spaceship Earth and"
00:24:00,00:24:03,all of those incredible inventions that he did.
00:24:03,00:24:07,He only slept like 20 minutes at a time or something.
00:24:07,00:24:09,"Was it called ""Diamaxian sleep"" or something that he did?"
00:24:09,00:24:10,Yes.
00:24:10,00:24:11,He was just like...
00:24:11,00:24:14,"Yes, it wasn't that his word that he made up, ""Diamaxian,"" which was like, and all his"
00:24:14,00:24:18,"designs were based on this ""Diamaxian"" concept, and I can't even remember what it was."
00:24:18,00:24:19,"It was just like, ""To the max."""
00:24:19,00:24:20,Sleep-maxing.
00:24:20,00:24:21,Sleep-maxing.
00:24:21,00:24:24,Let's give another one out.
